city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,adopted_pred_fix_rate_pct,abs_error_pp,focus_case_tag,focus_case_note,window_action,window_action_note,path1_pred_fix_rate_pct,path1_abs_error_pp
tokyo,run1,8,299.0,1.0033444816053512,12.808137160806227,17.019437202882106,16.016092721276756,,,use,usable for route aggregation and normal diagnostics,0.1021467548327192,0.901197726772632
tokyo,run1,9,231.0,2.1645021645021645,3.0030948427179385,15.249006688845142,13.084504524342979,,,use,usable for route aggregation and normal diagnostics,0.2456129621571654,1.918889202344999
tokyo,run1,10,291.0,15.120274914089348,7.591121685135979,8.322610953781814,6.797663960307535,,,use,usable for route aggregation and normal diagnostics,17.824942775989864,2.704667861900516
tokyo,run1,11,224.0,0.0,20.134581412126565,15.272104206040218,15.272104206040218,,,use,usable for route aggregation and normal diagnostics,0.2456129621571654,0.2456129621571654
tokyo,run1,13,188.0,0.0,17.8241127227395,16.882955795004552,16.882955795004552,,,use,usable for route aggregation and normal diagnostics,0.417379677283495,0.417379677283495
tokyo,run1,14,300.0,30.666666666666664,6.135643841862529,9.736643238183822,20.93002342848284,,,use,usable for route aggregation and normal diagnostics,17.987892835365546,12.678773831301118
tokyo,run1,15,282.0,17.02127659574468,6.920812954087414,10.180829557452562,6.840447038292119,,,use,usable for route aggregation and normal diagnostics,19.81947116963504,2.7981945738903597
tokyo,run1,16,300.0,0.0,2.348020966052118,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,1.6913902798333929,1.6913902798333929
tokyo,run1,17,296.0,0.0,6.7664833083796285,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.0679477391293887,0.0679477391293887
tokyo,run1,18,263.0,2.6615969581749046,7.178719676921591,5.8102766798418966,3.148679721666992,,,use,usable for route aggregation and normal diagnostics,1.741432129878378,0.9201648282965267
tokyo,run1,19,293.0,10.238907849829353,9.83432310460734,5.8102766798418966,4.428631169987456,,,use,usable for route aggregation and normal diagnostics,10.48602096975574,0.24711311992638763
tokyo,run1,20,292.0,0.0,7.826892241530917,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.2106289759558129,0.2106289759558129
tokyo,run1,21,300.0,0.0,18.27335679318498,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.1537870955207003,0.1537870955207003
tokyo,run1,22,300.0,36.333333333333336,24.51586568382527,5.8102766798418966,30.523056653491437,,,use,usable for route aggregation and normal diagnostics,20.263505110919205,16.06982822241413
tokyo,run1,23,296.0,0.0,20.53197351173637,9.959854250038084,9.959854250038084,,,use,usable for route aggregation and normal diagnostics,0.7164778881686894,0.7164778881686894
tokyo,run1,24,300.0,0.0,22.96024895146559,7.519309862777643,7.519309862777643,,,use,usable for route aggregation and normal diagnostics,0.0821220757398012,0.0821220757398012
tokyo,run1,25,295.0,0.0,12.203216421266712,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.1389639561749138,0.1389639561749138
tokyo,run1,26,297.0,0.0,11.6772051555031,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.6479519485762726,0.6479519485762726
tokyo,run1,27,257.0,0.0,21.60552609397716,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.1689983813432758,0.1689983813432758
tokyo,run1,28,168.0,0.0,9.85970705722989,5.8102766798418966,5.8102766798418966,,,use,usable for route aggregation and normal diagnostics,0.4080556935751105,0.4080556935751105
tokyo,run1,29,240.0,3.75,8.12027213259577,5.8102766798418966,2.0602766798418966,,,use,usable for route aggregation and normal diagnostics,1.727138663133227,2.022861336866773
tokyo,run1,30,197.0,5.583756345177665,19.80308895110359,10.930917909166492,5.347161563988827,,,use,usable for route aggregation and normal diagnostics,6.2022204553286535,0.6184641101509882
tokyo,run1,31,300.0,0.0,21.63136087883405,32.994840800289936,32.994840800289936,,,use,usable for route aggregation and normal diagnostics,0.6427811321472144,0.6427811321472144
tokyo,run1,32,300.0,2.333333333333333,6.729409206267295,8.176379276460843,5.8430459431275095,,,use,usable for route aggregation and normal diagnostics,1.4786319130310543,0.8547014203022787
tokyo,run1,33,300.0,2.666666666666667,4.319359165052158,10.159122018817554,7.492455352150887,,,use,usable for route aggregation and normal diagnostics,0.8323252673707254,1.8343413992959414
tokyo,run1,34,300.0,8.0,11.103809827068927,10.919630363550995,2.9196303635509953,,,use,usable for route aggregation and normal diagnostics,7.737436942592669,0.26256305740733143
tokyo,run1,35,300.0,12.333333333333334,15.46021933353892,7.886110954871908,4.447222378461426,,,use,usable for route aggregation and normal diagnostics,13.292272440363634,0.9589391070303002
tokyo,run1,36,294.0,6.122448979591836,12.258072657143147,10.220382287958616,4.0979333083667795,,,use,usable for route aggregation and normal diagnostics,7.134583033007648,1.0121340534158119
tokyo,run1,37,300.0,7.333333333333333,10.561568969818373,9.652759288558732,2.319425955225399,,,use,usable for route aggregation and normal diagnostics,7.001848810545392,0.3314845227879406
tokyo,run1,38,300.0,4.666666666666667,11.6593237467628,8.436235589146756,3.7695689224800892,,,use,usable for route aggregation and normal diagnostics,4.150869768072423,0.5157968985942443
tokyo,run1,39,251.0,1.195219123505976,10.905987896309563,10.915490684941902,9.720271561435926,,,use,usable for route aggregation and normal diagnostics,0.0,1.195219123505976
tokyo,run2,0,300.0,83.66666666666667,20.14606646457132,8.55857213298503,75.10809453368164,hidden_high,actual 83.7% but corrected only 8.6%; under-predicted by 75.1 pp,review,prediction likely underestimates a high-FIX window; review before window-level action,71.16887826200426,12.497788404662415
tokyo,run2,1,300.0,1.0,15.663470148691031,15.718507949243609,14.718507949243609,,,use,usable for route aggregation and normal diagnostics,1.1173219197297952,0.11732191972979522
tokyo,run2,2,300.0,44.333333333333336,16.35526398896991,17.84495239401889,26.488380939314446,,,use,usable for route aggregation and normal diagnostics,35.809321471236494,8.524011862096842
tokyo,run2,3,300.0,3.6666666666666665,12.421052633606225,18.05397047663928,14.387303809972613,,,use,usable for route aggregation and normal diagnostics,3.686601865921911,0.019935199255244562
tokyo,run2,4,288.0,2.083333333333333,5.916872823131071,4.908279623202777,2.8249462898694437,,,use,usable for route aggregation and normal diagnostics,2.220619854641382,0.13728652130804875
tokyo,run2,5,300.0,6.333333333333334,6.273538537355032,5.739926423614163,0.593406909719171,,,use,usable for route aggregation and normal diagnostics,7.758742183650725,1.4254088503173907
tokyo,run2,6,300.0,1.6666666666666667,16.287305494392317,15.440976061208971,13.774309394542305,,,use,usable for route aggregation and normal diagnostics,1.048275613627429,0.6183910530392378
tokyo,run2,7,300.0,0.0,63.51669281130082,47.821782743385256,47.821782743385256,false_high,corrected prediction 47.8% against actual 0.0%; deployable features misread,abstain,exclude from automated window-level action; inspect focus-case diagnostics,0.0695381944495352,0.0695381944495352
tokyo,run2,8,300.0,0.0,23.450179243526613,17.06692184768898,17.06692184768898,,,use,usable for route aggregation and normal diagnostics,0.4670917166252037,0.4670917166252037
