run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_fix_count,anchor_float_count,anchor_fix_sigma_m,anchor_float_sigma_m,anchor_fix_statuses,anchor_float_statuses,lambda_ratio,lambda_min_epochs,lambda_ddpr_reject_threshold,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_n_segments_rejected_short,lambda_n_ddpr_rejected_iterations,lambda_n_ddpr_rejected_observations,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,187470.0,187509.8,200,"G,E","L1_E1_B1,L5_E5A_B2A",200,3924,1,200,2497,5.0,0,0,0,10.0,0,rtk,200,196,4,0.07,2.0,4,"1,3",3.0,5,0.2,27,3921,200,"{'E': 15, 'G': 12}",11,0,0,"[{'n_tracks': 22, 'n_segments': 27, 'n_candidates': 27, 'n_fixed': 26, 'n_fixed_observations': 3813, 'n_full_groups_fixed': 3, 'n_partial_fixed': 7, 'n_ratio_rejected': 2, 'best_ratio': 98630.79619142046, 'fixed_by_system': {'E': 14, 'G': 12}, 'n_segments_rejected_short': 8, 'min_segment_epochs': 5, 'segment_n_epochs_median': 188.0, 'segment_n_epochs_max': 200, 'segment_variance_median': 0.0016, 'segment_abs_frac_median': 0.03226793465291422, 'segment_abs_frac_p90': 0.2420125814170833, 'ratio_median': 598.3673974888435, 'ratio_p90': 38274.88411583073, 'iteration': 1, 'n_new_fixed_observations': 3813, 'ddpr_rms_before': 0.9441455560203503, 'ddpr_rms_after': 0.9451176811608604, 'ddpr_gate_accepted': True}, {'n_tracks': 22, 'n_segments': 27, 'n_candidates': 27, 'n_fixed': 27, 'n_fixed_observations': 3921, 'n_full_groups_fixed': 4, 'n_partial_fixed': 0, 'n_ratio_rejected': 0, 'best_ratio': 204.43811007106953, 'fixed_by_system': {'E': 15, 'G': 12}, 'n_segments_rejected_short': 3, 'min_segment_epochs': 5, 'segment_n_epochs_median': 188.0, 'segment_n_epochs_max': 200, 'segment_variance_median': 0.0016, 'segment_abs_frac_median': 0.026652125399847293, 'segment_abs_frac_p90': 0.23551606225744767, 'ratio_median': 5.583699067458055, 'ratio_p90': 145.53152377999842, 'iteration': 2, 'n_new_fixed_observations': 108, 'ddpr_rms_before': 1.1554391732155282, 'ddpr_rms_after': 1.156603730230739, 'ddpr_gate_accepted': True}]","{'prior': 200, 'between': 199, 'dd_carrier': 3924, 'dd_carrier_fixed': 3921, 'dd_pseudorange': 2497, 'undiff_pseudorange': 0}",2941.1308865017963,2925.3005873308284,200,0.05063056892463011,0.09341623965292149,200,0.04775051695979711,0.08851513257821796,200,0.04775051695979711,0.08851513257821796,200,0.05063056892463011,results\wp6\wp5_compounding\windows\win_0000_187470.0_187509.8.pos,results\wp6\wp5_compounding\windows\win_0000_187470.0_187509.8_fixed_only.pos
