epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed
15,187473.0,0.07739766626216253,111,1.0194484965530501,1.003315606812459,2,True,True,36,0,False,False,96,0,False,False
16,187473.2,0.07799824219327381,118,0.9798922557256343,0.9798922557256343,2,False,True,39,0,False,False,102,0,False,False
17,187473.4,0.07719686474032961,125,1.0063417503629943,1.0063417503629943,2,True,True,42,0,False,False,108,0,False,False
18,187473.6,0.07794393296853144,132,1.0503581084346292,1.0503581084346292,2,True,True,45,0,False,False,114,0,False,False
19,187473.8,0.07627367855979457,139,1.0414326087329113,1.0414326087329113,2,True,True,48,0,False,False,120,0,False,False
20,187474.0,0.07572909932051639,146,1.0818054056490096,1.0818054056490096,2,True,True,51,0,False,False,126,0,False,False
21,187474.2,0.0780697834087985,153,1.2008792070826033,1.1809965547190147,2,True,True,54,0,False,False,132,0,False,False
22,187474.4,0.07755841861030713,160,1.2581633009679258,1.2028616878218277,2,True,True,57,0,False,False,138,0,False,False
23,187474.6,0.0764599709022275,167,1.3083548664296885,1.2363565667669738,2,True,True,60,0,False,False,144,0,False,False
24,187474.8,0.07439046752286972,174,1.3471476432266818,1.2490789943926572,2,True,True,63,6,False,False,150,0,False,False
25,187475.0,0.07458719411827232,174,1.433725127439314,1.28751281026288,2,True,True,66,6,False,False,150,0,False,False
26,187475.2,0.0748736231829349,174,1.4713845168322228,1.3099327605375595,2,True,True,69,6,False,False,150,0,False,False
27,187475.4,0.07147215568596317,175,1.539847291089021,1.348744881642574,2,True,True,72,6,False,False,150,0,False,False
28,187475.6,0.07095670287910627,175,1.5994859729957926,1.3871296479766018,2,True,True,75,6,False,False,150,0,False,False
29,187475.8,0.07115267139352331,175,1.6605031637831644,1.4063007653881405,2,True,True,75,6,False,False,150,0,False,False
30,187476.0,0.0701582484291314,175,1.7257203721311452,1.4376803649220213,2,False,True,75,6,False,False,150,0,False,False
31,187476.2,0.07113220032054525,175,1.7190726953389142,1.4292877526086,2,True,True,75,6,False,False,150,0,False,False
32,187476.4,0.07425230774987719,175,1.537551089116689,1.3491464894522556,2,True,True,75,6,False,False,150,0,False,False
33,187476.6,0.07439455856605687,175,1.4576186236178794,1.3203235973551417,2,False,True,75,6,False,False,150,0,False,False
34,187476.8,0.07627571186414946,175,1.4539062414401367,1.3034475634981757,2,False,True,75,6,False,False,150,0,False,False
35,187477.0,0.07551978437303526,175,1.4013338465832053,1.2826324698659741,2,True,True,75,6,False,False,150,0,False,False
36,187477.2,0.07593465057205255,175,1.3277250521242994,1.242493236752148,2,True,True,75,6,False,False,150,0,False,False
37,187477.4,0.07422764538216275,175,1.258355223430537,1.2184319454319292,2,True,True,75,6,False,False,150,0,False,False
38,187477.6,0.07477515371615692,175,1.2402038427387265,1.2074201342403688,2,True,True,75,6,False,False,150,0,False,False
39,187477.8,0.07240390985869984,175,1.2400448815955878,1.190533001529079,2,True,True,75,6,False,False,150,0,False,False
40,187478.0,0.07280019004603153,175,1.277433470364309,1.2000132728066455,2,True,True,75,6,False,False,150,0,False,False
41,187478.2,0.07150044409294327,175,1.2957916984319642,1.2054825103146027,2,True,True,75,6,False,False,150,0,False,False
42,187478.4,0.07053446970186172,175,1.2852184912529314,1.224448856125642,2,True,True,75,6,False,False,150,0,False,False
43,187478.6,0.07231899090425833,175,1.2237108472119664,1.1914192425275307,2,True,True,75,6,False,False,150,0,False,False
44,187478.8,0.07274138938854223,175,1.203402498645268,1.1896257541205217,2,True,True,75,6,False,False,150,0,False,False
45,187479.0,0.07451776580626747,175,1.2358563068956383,1.1921452728713315,2,True,True,75,6,False,False,150,0,False,False
