epoch,tow,pos_err_m,n_dd_factors,dd_pr_rms_raw_m,dd_pr_rms_huber_m,lm_iterations,lm_converged,gnss_solved,anchor_factors,marginal_prior_dims,recovery_fired,imu_fill,n_dd_carrier,n_cross_window_prior,ar_accepted,epoch_fixed
15,187473.0,0.3499597180474409,111,0.9631552787738697,0.9631552787738697,2,True,True,36,0,False,False,96,96,False,False
16,187473.2,0.3477408314304518,118,0.9215294281126295,0.9215294281126295,2,True,True,39,0,False,False,102,102,False,False
17,187473.4,0.3447569785081697,125,0.9435492215685269,0.9435492215685269,2,True,True,42,0,False,False,108,108,False,False
18,187473.6,0.3423225536095502,132,0.9825910119186642,0.9825910119186642,2,True,True,45,0,False,False,114,114,False,False
19,187473.8,0.33756872625153067,139,0.9709057581579386,0.9709057581579386,2,True,True,48,0,False,False,120,120,False,False
20,187474.0,0.33251083189833736,146,1.0123287227665256,1.0123287227665256,2,True,True,51,0,False,False,126,126,False,False
21,187474.2,0.33172136167046495,153,1.1338647429367918,1.1259851649413164,2,True,True,54,0,False,False,132,132,False,False
22,187474.4,0.32944777584117113,160,1.1969972638494046,1.1538728602930726,2,True,True,57,0,False,False,138,138,False,False
23,187474.6,0.3254052081240418,167,1.2513143482437217,1.1913263153038518,2,True,True,60,0,False,False,144,144,False,False
24,187474.8,0.32106379874492136,174,1.2945113334081713,1.208673281327111,2,True,True,63,6,False,False,150,150,False,False
25,187475.0,0.31764600363185275,174,1.3836797367518938,1.2499036810093247,2,True,True,66,6,False,False,150,150,False,False
26,187475.2,0.3162996976321828,174,1.4211061896267254,1.2717165772113512,2,True,True,69,6,False,False,150,150,False,False
27,187475.4,0.31148038853413457,175,1.4884041188131027,1.3087875674910987,2,True,True,72,6,False,False,150,150,False,False
28,187475.6,0.30785667466838457,175,1.5458033430555058,1.3441617044635648,2,True,True,75,6,False,False,150,150,False,False
29,187475.8,0.30447120490372637,175,1.6076802698387924,1.3637674227092345,2,True,True,75,6,False,False,150,150,False,False
30,187476.0,0.3003964923050316,175,1.673063043864868,1.3946530662740102,2,True,True,75,6,False,False,150,150,False,False
31,187476.2,0.2985193658877421,175,1.6682292647754209,1.3879852529556358,2,True,True,75,6,False,False,150,150,False,False
32,187476.4,0.2980428419269384,175,1.4856036356957976,1.3066487960557749,2,True,True,75,6,False,False,150,150,False,False
33,187476.6,0.2961914862211451,175,1.4053074720899834,1.277197922611464,2,True,True,75,6,False,False,150,150,False,False
34,187476.8,0.29386134868173447,175,1.4042206987885526,1.2629765813759224,2,True,True,75,6,False,False,150,150,False,False
35,187477.0,0.2900165840422267,175,1.3509240536488638,1.2410117977640212,2,True,True,75,6,False,False,150,150,False,False
36,187477.2,0.28842742251837916,175,1.2762158128025205,1.1994746050247245,2,True,True,75,6,False,False,150,150,False,False
37,187477.4,0.285299952016621,175,1.2062501493186457,1.174492900055062,2,True,True,75,6,False,False,150,150,False,False
38,187477.6,0.28422664466709663,175,1.189653621410613,1.1647835632384516,2,True,True,75,6,False,False,150,150,False,False
39,187477.8,0.2793878505419941,175,1.1930482292151112,1.1515102694747104,2,True,True,75,6,False,False,150,150,False,False
40,187478.0,0.2762426277570166,175,1.2317179169785524,1.1622430488028113,2,True,True,75,6,False,False,150,150,False,False
41,187478.2,0.2744748987044743,175,1.2519569241096418,1.169454466352927,2,True,True,75,6,False,False,150,150,False,False
42,187478.4,0.2720739131870199,175,1.2379882326542482,1.184485664586768,2,True,True,75,6,False,False,150,150,False,False
43,187478.6,0.2709341748087993,175,1.176309819349645,1.151228921339101,2,True,True,75,6,False,False,150,150,False,False
44,187478.8,0.2680171007966754,175,1.1554826055047436,1.148712825010463,2,True,True,75,6,False,False,150,150,False,False
45,187479.0,0.26612768390766617,175,1.188134433527029,1.1513816190750763,2,True,True,75,6,False,False,150,150,False,False
46,187479.2,0.2650628301603544,175,1.25186476762058,1.1801852190287847,2,True,True,75,6,False,False,150,150,False,False
47,187479.4,0.26280829193856736,175,1.1620372100216196,1.1257969314705933,2,True,True,75,6,False,False,150,150,False,False
48,187479.6,0.26106680196742044,175,1.1201312154678058,1.0923622213626987,2,True,True,75,6,False,False,150,150,False,False
49,187479.8,0.25792498566684313,175,1.0176013834197104,1.0176013834197104,2,True,True,75,6,False,False,150,150,False,False
50,187480.0,0.2541824038310655,175,0.9564493048420756,0.9564493048420756,2,True,True,75,6,False,False,150,150,False,False
51,187480.2,0.2526681508426815,175,0.9476673267817387,0.9476673267817387,2,True,True,75,6,False,False,150,150,False,False
52,187480.4,0.24982269105627516,175,0.9084223911955969,0.9084223911955969,2,True,True,75,6,False,False,150,150,False,False
