run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_sigma_m,anchor_every_n,anchor_max_error_m,anchor_error_median_m,anchor_pass_rows_05m,lambda_ratio,lambda_min_epochs,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,189434.6,189474.4,200,"G,E","L1_E1_B1,L5_E5A_B2A",200,2238,0,0,0,5.0,0,0,0,10.0,0,none,0,0.05,1,0.0,nan,0,3.0,2,190,1683,192,"{'G': 90, 'E': 100}","[{'n_tracks': 18, 'n_segments': 211, 'n_candidates': 211, 'n_fixed': 148, 'n_fixed_observations': 1370, 'n_full_groups_fixed': 0, 'n_partial_fixed': 148, 'n_ratio_rejected': 63, 'best_ratio': 5946684.256514429, 'fixed_by_system': {'E': 77, 'G': 71}, 'segment_n_epochs_median': 3.0, 'segment_n_epochs_max': 70, 'segment_variance_median': 0.08164417039345885, 'segment_abs_frac_median': 0.23958472491058558, 'segment_abs_frac_p90': 0.4576749540439664, 'ratio_median': 10.073570115947797, 'ratio_p90': 448.9788057430763, 'iteration': 1, 'n_new_fixed_observations': 1370}, {'n_tracks': 18, 'n_segments': 251, 'n_candidates': 251, 'n_fixed': 194, 'n_fixed_observations': 1453, 'n_full_groups_fixed': 0, 'n_partial_fixed': 194, 'n_ratio_rejected': 57, 'best_ratio': 167797.64791966337, 'fixed_by_system': {'E': 103, 'G': 91}, 'segment_n_epochs_median': 4.0, 'segment_n_epochs_max': 70, 'segment_variance_median': 0.011498725790840221, 'segment_abs_frac_median': 0.2273545882682697, 'segment_abs_frac_p90': 0.43702354192743087, 'ratio_median': 11.5492295538266, 'ratio_p90': 1226.115273431133, 'iteration': 2, 'n_new_fixed_observations': 313}]","{'prior': 2, 'between': 199, 'dd_carrier': 2238, 'dd_carrier_fixed': 1683, 'dd_pseudorange': 0, 'undiff_pseudorange': 0}",22345.617217105308,21555.615732624952,0,88.2352143756597,94.68105210419357,0,88.48509298424855,94.26703713991628,0,88.48509298424855,94.26703713991628,0,88.2352143756597,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0049_189434.6_189474.4.pos,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0049_189434.6_189474.4_fixed_only.pos
