run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_sigma_m,anchor_every_n,anchor_max_error_m,anchor_error_median_m,anchor_pass_rows_05m,lambda_ratio,lambda_min_epochs,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,189230.8,189274.4,196,"G,E","L1_E1_B1,L5_E5A_B2A",191,1946,0,0,0,5.0,0,0,0,10.0,0,none,0,0.05,1,0.0,nan,0,3.0,2,234,1098,176,"{'G': 113, 'E': 121}","[{'n_tracks': 19, 'n_segments': 304, 'n_candidates': 304, 'n_fixed': 202, 'n_fixed_observations': 847, 'n_full_groups_fixed': 0, 'n_partial_fixed': 202, 'n_ratio_rejected': 102, 'best_ratio': 9113203.390954033, 'fixed_by_system': {'E': 117, 'G': 85}, 'segment_n_epochs_median': 3.0, 'segment_n_epochs_max': 28, 'segment_variance_median': 0.08466134865762932, 'segment_abs_frac_median': 0.26747866184608426, 'segment_abs_frac_p90': 0.4712153938728509, 'ratio_median': 7.500197532174768, 'ratio_p90': 564.8205318908998, 'iteration': 1, 'n_new_fixed_observations': 847}, {'n_tracks': 19, 'n_segments': 307, 'n_candidates': 307, 'n_fixed': 230, 'n_fixed_observations': 994, 'n_full_groups_fixed': 0, 'n_partial_fixed': 230, 'n_ratio_rejected': 77, 'best_ratio': 32493284.664184954, 'fixed_by_system': {'E': 132, 'G': 98}, 'segment_n_epochs_median': 3.0, 'segment_n_epochs_max': 28, 'segment_variance_median': 0.02757840411674649, 'segment_abs_frac_median': 0.20169000326862374, 'segment_abs_frac_p90': 0.4454321341953916, 'ratio_median': 15.66658680515097, 'ratio_p90': 1625.5512750842536, 'iteration': 2, 'n_new_fixed_observations': 251}]","{'prior': 2, 'between': 195, 'dd_carrier': 1946, 'dd_carrier_fixed': 1098, 'dd_pseudorange': 0, 'undiff_pseudorange': 0}",6391.081119021852,5636.9363510944195,0,41.09237287741696,90.15532986232557,0,41.11010418670904,89.81580160351669,0,41.11010418670904,89.81580160351669,0,41.09237287741696,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0044_189230.8_189274.4.pos,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0044_189230.8_189274.4_fixed_only.pos
