run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_sigma_m,anchor_every_n,anchor_max_error_m,anchor_error_median_m,anchor_pass_rows_05m,lambda_ratio,lambda_min_epochs,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,189190.8,189230.6,200,"G,E","L1_E1_B1,L5_E5A_B2A",200,1297,0,0,0,5.0,0,0,0,10.0,0,none,0,0.05,1,0.0,nan,0,3.0,2,126,600,166,"{'E': 84, 'G': 42}","[{'n_tracks': 25, 'n_segments': 162, 'n_candidates': 162, 'n_fixed': 104, 'n_fixed_observations': 453, 'n_full_groups_fixed': 2, 'n_partial_fixed': 95, 'n_ratio_rejected': 58, 'best_ratio': 21341.272482206678, 'fixed_by_system': {'E': 72, 'G': 32}, 'segment_n_epochs_median': 2.0, 'segment_n_epochs_max': 30, 'segment_variance_median': 0.07791789952437903, 'segment_abs_frac_median': 0.26514905183658755, 'segment_abs_frac_p90': 0.4691841207269654, 'ratio_median': 5.974435569017079, 'ratio_p90': 265.78822154400376, 'iteration': 1, 'n_new_fixed_observations': 453}, {'n_tracks': 25, 'n_segments': 164, 'n_candidates': 164, 'n_fixed': 117, 'n_fixed_observations': 538, 'n_full_groups_fixed': 0, 'n_partial_fixed': 117, 'n_ratio_rejected': 49, 'best_ratio': 3711662.9790943833, 'fixed_by_system': {'E': 82, 'G': 35}, 'segment_n_epochs_median': 3.0, 'segment_n_epochs_max': 30, 'segment_variance_median': 0.01664140411398895, 'segment_abs_frac_median': 0.1924753854202379, 'segment_abs_frac_p90': 0.43285607957153055, 'ratio_median': 16.498346110602192, 'ratio_p90': 10083.426231238682, 'iteration': 2, 'n_new_fixed_observations': 147}]","{'prior': 2, 'between': 199, 'dd_carrier': 1297, 'dd_carrier_fixed': 600, 'dd_pseudorange': 0, 'undiff_pseudorange': 0}",3390.4441368371977,3077.548352540919,0,71.13173773081243,159.92623131678653,0,71.08847670097916,159.6351164310548,0,71.08847670097916,159.6351164310548,0,71.13173773081243,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0043_189190.8_189230.6.pos,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp4\windows\win_0043_189190.8_189230.6_fixed_only.pos
