run_id,tow,risk_bucket,gpu_urban_shadow_risk_score,baseline_label,gpu_label,selection_changed,baseline_selector_score,baseline_gpu_score,gpu_selector_score,gpu_gpu_score,n_candidates,baseline_truth_cost,gpu_truth_cost,oracle_truth_cost,gpu_minus_baseline_truth_cost,baseline_regret,gpu_regret
tokyo_run1_nav,189076.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189096.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189116.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189137.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189157.0,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189177.2,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189197.2,0.10-0.20,0.1911876029783764,nominal_gnss,shadow_robust,1.0,0.0,0.1911876029783764,0.06,-0.09295008238270114,2,0.1911876029783764,0.08779690074459409,0.08779690074459409,-0.1033907022337823,0.1033907022337823,0.0
tokyo_run1_nav,189217.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189237.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189257.4,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189277.6,0.10-0.20,0.15298921253808986,nominal_gnss,shadow_robust,1.0,0.0,0.15298921253808986,0.06,-0.062391370030471904,2,0.15298921253808986,0.07824730313452247,0.07824730313452247,-0.0747419094035674,0.0747419094035674,0.0
tokyo_run1_nav,189297.6,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189317.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
tokyo_run1_nav,189337.8,0.00-0.02,0.0,nominal_gnss,nominal_gnss,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
