name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
b0_baseline_no_wp10,WP7/dead-knob baseline for this run,--max-pos-jump-rate 2.3,355.5,0,6466.0,6466.0,843.0,13.04,6466,9151,70.659,9.3348,0.125,13.037,61.089,43.165,48.046,843,323,0.3832,0,,,,,
b1_lapsegated_gate5_qpos0.1,"run1-selected winning gate, applied verbatim",--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 5 --trust-lapse-qpos 0.1,266.5,0,6454.0,6454.0,840.0,13.02,6454,9151,70.528,9.3741,0.1252,13.015,61.295,43.23,49.338,840,320,0.381,0,,,,,
