name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
a0_baseline_no_wp10,WP7/dead-knob baseline,--max-pos-jump-rate 2.3,242.7,0,7485.0,7485.0,1130.0,15.1,7485,11928,62.752,19.4711,0.3128,15.097,42.458,26.643,23.653,1130,320,0.2832,18,125.6065,,0.0,0.0,
a1_lapsegated_gate2_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 2 --trust-lapse-qpos 0.1,249.5,0,7365.0,7365.0,1130.0,15.34,7365,11928,61.745,19.1524,0.3128,15.343,44.874,27.708,25.862,1130,320,0.2832,14,74.7254,,0.0,0.0,
a1_lapsegated_gate5_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 5 --trust-lapse-qpos 0.1,304.8,0,7367.0,7367.0,1130.0,15.34,7367,11928,61.762,19.2426,0.3127,15.339,43.926,27.129,25.132,1130,320,0.2832,18,71.0274,,0.0,0.0,
a1_lapsegated_gate10_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 10 --trust-lapse-qpos 0.1,216.0,0,7445.0,7445.0,1130.0,15.18,7445,11928,62.416,19.3736,0.3128,15.178,43.062,26.878,23.645,1130,320,0.2832,14,74.7254,,0.0,0.0,
a1_lapsegated_gate20_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 20 --trust-lapse-qpos 0.1,285.0,0,7445.0,7445.0,1130.0,15.18,7445,11928,62.416,19.2123,0.3128,15.178,42.968,26.819,23.735,1130,320,0.2832,13,70.2986,,0.0,0.0,
