name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
c0_baseline_no_wp10,WP7/dead-knob baseline,--max-pos-jump-rate 2.3,247.4,0,7485.0,7485.0,1130.0,15.1,7485,11928,62.752,19.4711,0.3128,15.097,42.458,26.643,23.653,1130,320,0.2832,18,125.6065,,0.0,0.0,
c1_minlossats4,WP8 rec 2 AR-acceptance gate + WP7 continuous soft weighting,--max-pos-jump-rate 2.3 --nlos-weight-mode continuous --nlos-continuous-floor 0.5 --nlos-min-los-sats 4 --nlos-weights tokyo_run1_per_epoch_nlos.csv,308.5,0,7375.0,7375.0,1128.0,15.29,7375,11928,61.829,19.0755,0.3113,15.295,35.797,22.133,13.155,1128,318,0.2819,18,125.6065,,0.0,0.0,
c1_minlossats6,WP8 rec 2 AR-acceptance gate + WP7 continuous soft weighting,--max-pos-jump-rate 2.3 --nlos-weight-mode continuous --nlos-continuous-floor 0.5 --nlos-min-los-sats 6 --nlos-weights tokyo_run1_per_epoch_nlos.csv,248.0,0,7385.0,7385.0,1150.0,15.57,7385,11928,61.913,19.0615,0.3126,15.572,36.141,22.376,13.135,1150,340,0.2957,18,125.6065,,0.0,0.0,
