name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
f0_baseline_no_wp10,WP7/dead-knob baseline,--max-pos-jump-rate 2.3,286.6,0,6466.0,6466.0,843.0,13.04,6466,9151,70.659,9.3348,0.125,13.037,61.089,43.165,48.046,843,323,0.3832,0,,,,,
f1_nlosfractrig0.5,item-2 NLOS-fraction-only trigger (duration gate unreachable),--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 1000000 --trust-lapse-gate-nlos-frac 0.5 --trust-lapse-qpos 0.1 --nlos-weights tokyo_run2_per_epoch_nlos.csv,367.1,0,6481.0,6481.0,841.0,12.98,6481,9151,70.823,9.357,0.1251,12.976,60.608,42.924,47.938,841,321,0.3817,0,,,,,
f1_nlosfractrig0.3,item-2 NLOS-fraction-only trigger (duration gate unreachable),--max-pos-jump-rate 2.3 --float-trust-policy lapse-gated --trust-lapse-gate-s 1000000 --trust-lapse-gate-nlos-frac 0.3 --trust-lapse-qpos 0.1 --nlos-weights tokyo_run2_per_epoch_nlos.csv,304.5,0,6509.0,6509.0,839.0,12.89,6509,9151,71.129,9.2059,0.1253,12.89,60.209,42.826,47.922,839,319,0.3802,0,,,,,
