city,run,method,n_particles,n_ref_epochs,n_pf_epochs,coverage_pct,honest_ppc_pct,honest_pass_m,honest_total_m,ms_per_epoch,rbpf_velocity_kf,position_update,defer_epoch_resample,deferred_resample_epochs,pr_weight_mode,pr_weight_ref_cn0,pr_weight_min,pr_weight_max,pr_prefit_gate_m,pr_prefit_gate_min_sats,pr_prefit_gate_keep_best,pr_prefit_ref,pr_prefit_epochs,pr_prefit_sats_kept,pr_prefit_sats_dropped,pr_skip_statuses,pr_skipped_epochs,pr_gmm,pr_gmm_epochs,pr_gaussian_epochs,pr_gmm_w_los,pr_gmm_mu_nlos_m,pr_gmm_sigma_nlos_m,pr_gmm_hybrid_loose_sigma_m,pr_gmm_clock_quantile,dd_carrier_afv,dd_epochs_attempted,dd_epochs_applied,dd_pairs_total,rbpf_kf_gate_active,rbpf_kf_gate_min_dd_pairs,rbpf_kf_gate_min_ess_ratio,rbpf_kf_gate_max_spread_m,rbpf_kf_attempted,rbpf_kf_applied,rbpf_kf_skip_min_dd_pairs,rbpf_kf_skip_min_ess_ratio,rbpf_kf_skip_max_spread,hybrid_pu,hybrid_sigma_m,hybrid_attempted,hybrid_applied,hybrid_lookup_missing,rtkdiag_pf,rtkdiag_candidate_sigma_m,rtkdiag_candidate_ratio_min,rtkdiag_candidate_residual_rms_max,rtkdiag_candidate_emit_max_diff_m,rtkdiag_candidate_recenter_max_shift_m,rtkdiag_candidate_select_mode,rtkdiag_candidate_emit_mode,rtkdiag_candidate_run_index_policy,rtkdiag_candidate_block_labels,rtkdiag_candidate_block_labels_by_run,rtkdiag_candidate_labels,rtkdiag_pf_evaluated,rtkdiag_pf_gate_pass,rtkdiag_pf_candidate_options_total,rtkdiag_pf_candidate_missing,rtkdiag_pf_pu_applied,rtkdiag_pf_recenter_applied,rtkdiag_pf_recenter_skipped,rtkdiag_pf_emit_pf_estimate,rtkdiag_pf_emit_candidate,rtkdiag_pf_emit_skipped_pf_drift,rtkdiag_pf_selected_counts,fgo_lambda,fgo_windows_attempted,fgo_windows_solved,fgo_windows_applied,fgo_n_fixed_total,fgo_epochs_replaced,tdcp_smoother,tdcp_pairs_attempted,tdcp_pairs_accepted,tdcp_pairs_rejected_min_sats,tdcp_pairs_rejected_postfit,zupt,zupt_evaluated,zupt_static,zupt_rewritten,zupt_no_imu,imu_tc,imu_tc_evaluated,imu_tc_anchor_resets,imu_tc_anchor_resets_static,imu_tc_pu_applied,imu_tc_pu_skipped_no_imu,imu_tc_pu_skipped_no_anchor,imu_tc_pu_skipped_dr_too_long,imu_tc_pu_skipped_disagreement,imu_tc_emit_pf_estimate,imu_tc_emit_skipped_pf_drift,imu_tc_avg_dr_seconds,ins_tc,ins_tc_aligned_at_epoch,ins_tc_yaw_initialized_at_epoch,ins_tc_evaluated,ins_tc_pu_applied,ins_tc_pu_skipped_not_aligned,ins_tc_pu_skipped_no_yaw,ins_tc_pu_skipped_dr_too_long,ins_tc_pu_skipped_disagreement,ins_tc_particle_imu_initialized,ins_tc_particle_imu_predict_used,ins_tc_recenter_applied,ins_tc_recenter_skipped,ins_tc_recenter_avg_shift_m,ins_tc_motion_predict_used,ins_tc_obs_status_4_used,ins_tc_obs_status_3_used,ins_tc_emit_pf_estimate,ins_tc_emit_skipped_pf_drift,ins_tc_final_acc_bias_norm,ins_tc_final_gyro_bias_norm_dps,ins_tc_final_pos_sigma_m
tokyo,run1,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,11951,11845,99.11304493347836,56.44218904217859,5823.673402198331,10317.943901584624,1.1726496801717516,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,11845,0.7,15.0,30.0,5.0,0.35,1,11845,1875,9514,1,15,0.02,-1.0,11845,0,11845,0,0,1,1.0,11845,11304,541,1,0.02,2.5,1.4,0.4,10000.0,hybrid_anchor,candidate,phase11bk,,,"r15,r20,r25,r30,r15nh,r20g,r15g,r25g,r30g,r20g20,r20g40,r15g20,r25g20,r20g15,r15g15,r25g15,r20g10,r15g10,r25g10,t1tight,t1tight2,nobds,csig05,noglo,csig05hr,csig05hvr,csig05psh,csig01hr,c5p1hvr,c5nbhr,c005hr,r05,c005ga,onlyG,oGc05,oGp1hr,oGc005p1,c005p1,oGc00005p1,oGc0001p1,mlc2oG,mlc1oGc005p1,mlc1oGc005em3,mlc1oGc005r12,mlc1nobds,mlc1c005r10,rtkout5",11845,7951,183909,0,7951,7951,0,0,7951,0,"c005ga:192,c005hr:124,c005p1:79,c5nbhr:25,c5p1hvr:192,csig01hr:190,csig05:100,csig05hr:474,csig05hvr:244,csig05psh:105,mlc1c005r10:159,mlc1nobds:187,mlc1oGc005em3:140,mlc1oGc005p1:176,mlc1oGc005r12:122,mlc2oG:162,nobds:103,noglo:94,oGc00005p1:626,oGc0001p1:316,oGc005p1:281,oGc05:42,oGp1hr:771,onlyG:63,r05:168,r15:275,r15g:120,r15g10:24,r15g15:43,r15g20:36,r15nh:494,r20:146,r20g:41,r20g10:76,r20g15:104,r20g20:76,r20g40:25,r25:368,r25g:19,r25g10:91,r25g15:105,r25g20:41,r30:82,r30g:43,rtkout5:198,t1tight:102,t1tight2:307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
tokyo,run2,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,9151,9106,99.50825046443012,84.29956372105335,6031.349438128348,7154.662695629173,1.1251772935535982,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,9106,0.7,15.0,30.0,5.0,0.35,1,9106,1551,9462,1,15,0.02,-1.0,9106,0,9106,0,0,1,1.0,9106,8842,264,1,0.02,1.7,10.0,0.4,10000.0,score,candidate,phase11bk,,,"r15,r20,r25,r15nh,r20g,r15g,r25g,r20g20,r20g40,r15g20,r25g20,r20g15,r15g15,r25g15,r20g10,r15g10,r25g10,oGc005p1,c005p1,oGc01p1,oGc0001p1,em5,mlc1oG,mlc1oGc005p1,mlc1oGc005,mlc1c005r10,rtkout5",9106,8032,156676,0,8032,8032,0,0,8032,0,"c005p1:129,em5:989,mlc1c005r10:361,mlc1oG:1030,mlc1oGc005:420,mlc1oGc005p1:299,oGc0001p1:1191,oGc005p1:320,oGc01p1:210,r15:428,r15g:371,r15g10:238,r15g15:220,r15g20:57,r15nh:348,r20:85,r20g:52,r20g10:124,r20g15:45,r20g20:95,r20g40:51,r25:256,r25g:80,r25g10:72,r25g15:35,r25g20:70,rtkout5:456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
tokyo,run3,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,15301,15291,99.93464479445788,79.58143304114449,12990.726647533496,16323.81593432371,1.2278123129263727,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,15291,0.7,15.0,30.0,5.0,0.35,1,15291,2689,18027,1,15,0.02,-1.0,15291,0,15291,0,0,1,1.0,15291,14853,438,1,0.02,1.0,50.0,0.4,10000.0,score,candidate,phase11bk,,,"r15,r20,r25,r30,r15nh,r20g,r15g,r25g,r30g,r20g20,r20g40,r15g20,r25g20,r20g15,r15g15,r25g15,r20g10,r15g10,r25g10,t3tight,r15ga,r20ga,em10,psig1,holdrlx,r12ga,psig2,psig1hr,nobds,csig05,csig1,csig05hr,csig05ps,csig01,csig05hvr,csig05psh,csig05em,csig01hr,c1p1hr,c5hrem,r05,c005ga,oGr05,oGem10,oGc01p1,mlc2oG,mlc1oG,mlc1oGc005p1,em3mlc1oG,mlc1oGc005,mlc1oGc005em3,mlc1oGc005r12,mlc1r10",15291,14786,536174,0,14786,14786,0,0,14786,0,"c005ga:154,c1p1hr:120,c5hrem:244,csig01:406,csig01hr:240,csig05:139,csig05em:98,csig05hr:190,csig05hvr:523,csig05ps:236,csig05psh:286,csig1:139,em10:109,em3mlc1oG:416,holdrlx:2672,mlc1oG:145,mlc1oGc005:130,mlc1oGc005em3:100,mlc1oGc005p1:185,mlc1oGc005r12:97,mlc1r10:468,mlc2oG:374,nobds:8,oGc01p1:161,oGem10:127,oGr05:150,psig1:430,psig1hr:2484,psig2:943,r05:152,r12ga:230,r15:5,r15g:12,r15g10:481,r15g15:141,r15g20:40,r15ga:96,r15nh:591,r20:40,r20g:67,r20g10:67,r20g15:23,r20g20:26,r20ga:130,r25:22,r25g:63,r25g10:58,r25g15:24,r25g20:7,r30:142,r30g:6,t3tight:589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
nagoya,run1,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,7651,7538,98.52306887988499,63.598438484777226,2837.1944667892717,4461.107118956035,0.9161734031342834,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,7538,0.7,15.0,30.0,5.0,0.35,1,7538,1273,7612,1,15,0.02,-1.0,7538,0,7538,0,0,1,1.0,7538,7265,273,1,0.02,1.0,1.0,0.4,10000.0,nrows,candidate,phase11bk,,,"r15,r20,r25,r15nh,r20g,r15g,r25g,r20g20,r20g40,r15g20,r25g20,r20g15,r15g15,r25g15,n1loose,n1loose2,n1loose3,r15ga,em10,csig1,rout20,csig05ps,c5nbhr,c005hr,r05,oGp1,oGp1c05,oGc01,oGc005p1,c005p1,em5,em3,mlc1oGc005p1,em3mlc1oG,mlc1c005p1,mlc1r10,rtkout10",7538,4962,119459,0,4962,4962,0,0,4962,0,"c005hr:99,c005p1:48,c5nbhr:53,csig05ps:125,csig1:13,em10:311,em3:33,em3mlc1oG:86,em5:47,mlc1c005p1:34,mlc1oGc005p1:17,mlc1r10:77,n1loose:38,n1loose2:11,n1loose3:40,oGc005p1:30,oGc01:21,oGp1:9,oGp1c05:1,r05:10,r15:1,r15g:3,r15g15:21,r15g20:5,r15ga:3316,r15nh:281,r20:23,r20g:8,r20g15:21,r20g20:1,r20g40:6,r25:84,r25g:5,r25g15:4,r25g20:61,rout20:9,rtkout10:10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
nagoya,run2,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,9451,9426,99.73547772722463,38.372063431077365,1819.2893567461472,4741.181979994103,1.0142876470606532,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,9426,0.7,15.0,30.0,5.0,0.35,1,9426,1457,7829,1,15,0.02,-1.0,9426,0,9426,0,0,1,1.0,9426,9171,255,1,0.02,1.0,50.0,0.4,10000.0,score,candidate,phase11bk,,,"r15,r20,r25,r15nh,r20g,r15g,r25g,r20g20,r20g40,r15g20,r25g20,n2loose,n2loose2,n2loose3,r20ga,nobds,csig05,csig1,csig01,csig01hr,csig005,onlyG,oGc005,oGr05,mlc1oG,mlc1oGc005,mlc1c005,rtkout5",9426,8844,141743,0,8844,8844,0,0,8844,0,"csig005:86,csig01:174,csig01hr:257,csig05:77,csig1:155,mlc1c005:175,mlc1oG:1774,mlc1oGc005:345,n2loose:347,n2loose2:364,n2loose3:533,nobds:442,oGc005:137,oGr05:646,onlyG:258,r15:163,r15g:86,r15g20:825,r15nh:243,r20:59,r20g:63,r20g20:202,r20g40:41,r20ga:371,r25:244,r25g:57,r25g20:86,rtkout5:634",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
nagoya,run3,RBPF-velKF+DD+gate+hybrid+rtkdiag_pf,2000,5201,5201,100.0,56.733935352345505,1888.0850843261528,3327.9642467955387,1.0326185604456044,1,0,0,0,raw,45.0,0.25,1.5,0.0,6,0,pf,0,0,0,,0,0,0,5201,0.7,15.0,30.0,5.0,0.35,1,5201,791,3982,1,15,0.02,-1.0,5201,0,5201,0,0,1,1.0,5201,4966,235,1,0.02,1.7,30.0,0.4,10000.0,score,candidate,phase11bk,,,"r15,r20,r25,r30,r15nh,r20g,r15g,r25g,r30g,r20g20,r20g40,r15g20,r25g20,r20g15,r15g15,r25g15,r20g10,n3tight,n3tight2,psig1,csig05,rout30,csig05hr,csig05psh,c5p1hvr,oGp1,oGp1c05,oGem10,nobdsc005p1,mlc1oGc005p1,em3mlc1oG,mlc1c005p1,mlc1c005r10",5201,4905,67874,0,4905,4905,0,0,4905,0,"c5p1hvr:150,csig05:71,csig05hr:312,csig05psh:141,em3mlc1oG:299,mlc1c005p1:75,mlc1c005r10:130,mlc1oGc005p1:183,n3tight:501,n3tight2:443,nobdsc005p1:285,oGem10:203,oGp1:460,oGp1c05:286,psig1:224,r15:218,r15g:64,r15g15:220,r15g20:42,r15nh:94,r20:18,r20g:19,r20g10:145,r20g15:43,r20g20:28,r20g40:42,r25:57,r25g:24,r25g15:33,r25g20:14,r30:14,r30g:16,rout30:51",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0
