city,run,n_windows,route_actual_pct,route_pred_pct,route_abs_error_pp,window_mae_pp,window_pearson_r
nagoya,run1,26,11.511770308885563,18.451047516714496,6.939277207828933,22.04159776451647,-0.0628261667632773
nagoya,run2,32,16.172947070355043,17.579883045166458,1.4069359748114145,19.197793847076078,0.15144749898307514
nagoya,run3,18,7.8656049718391925,19.17043481533076,11.304829843491568,14.878249935871517,-0.16516049097738558
tokyo,run1,39,10.918385977725032,19.269502887131914,8.351116909406882,17.644155378584138,-0.09088502196542461
tokyo,run2,31,29.018058690744923,15.00473545949499,14.013323231249933,28.1404586288129,0.19511019821805795
tokyo,run3,51,24.011112581029238,16.677575523051477,7.333537057977761,24.351012358721714,0.09024375625110599
_AGGREGATE_,,197,17.899032007348264,17.52058716772861,,21.64917509189808,-0.097651902930551
