blocked_threshold,disagreement_threshold_m,mean_blocked_epoch_frac,mean_catastrophic_rate_pct,mean_outlier_rate_pct,mean_p95,mean_rms_2d,method,n_segments,pf_rms_wins,positive_threshold,robust_rms_wins
0.000000,40.000000,0.928333,0.000000,29.166667,123.354399,94.480900,"PF-RichGate(b=0,p=0,d=40)",6,2,0.000000,2
0.000000,60.000000,0.795000,0.000000,28.000000,123.291447,91.967627,"PF-RichGate(b=0,p=0,d=60)",6,2,0.000000,2
0.000000,70.000000,0.726667,0.000000,28.000000,122.909282,90.408889,"PF-RichGate(b=0,p=0,d=70)",6,3,0.000000,2
0.000000,80.000000,0.625000,0.000000,28.333333,124.404354,90.910390,"PF-RichGate(b=0,p=0,d=80)",6,3,0.000000,2
0.000000,90.000000,0.490000,0.000000,28.166667,130.525426,90.718379,"PF-RichGate(b=0,p=0,d=90)",6,3,0.000000,2
0.000000,100.000000,0.130000,0.000000,31.833333,128.821386,90.790721,"PF-RichGate(b=0,p=0,d=100)",6,4,0.000000,1
