run,method,backend,time_ms_per_epoch,mean_2d,rms_2d,rms_3d,p50,p67,p95,max_2d,outlier_rate_pct,catastrophic_rate_pct,longest_outlier_segment_epochs,longest_outlier_segment_s,n_epochs
Odaiba,PF+RobustClear-10K,GPU-3D,1.292482,58.177183,62.482669,78.943413,58.742888,65.774597,96.501488,164.420467,3.507627,0.000000,366.000000,39.500000,12259
