span_id,evaluation_role,provenance,recurrence_mode,recurrence_min_selected_probability,recurrence_max_source_error_m,recurrence_allow_boundary,requested_epochs,evaluated_epochs,skipped_epochs,coverage,recurrence_abstained_epochs,recurrence_acceptance_rate,baseline_p50_m,selected_p50_m,baseline_p95_m,selected_p95_m,baseline_p99_m,selected_p99_m,improved_epochs,worsened_epochs,baseline_honest_ppc_score_pct,honest_ppc_score_pct,pass_distance_m,total_distance_m,runtime_s,runtime_ms_per_evaluated_epoch
nagoya_run1_seg0,development,preexisting_ppc_pf3dbvh_nagoya_run1_seg0,raw_counterfactual,0.0,0.0,True,100,100,0,1.0,0,1.0,0.10890645295052387,3.2508411073812296,0.11323543916030959,3.7095509070858235,0.48901627583239204,4.329856344978705,0,100,100.0,0.0,0.0,0.0058284269558941245,31.446342600043863,314.46342600043863
nagoya_run2_seg983,holdout,preexisting_ppc_pf3dbvh_nagoya_run2_seg983,raw_counterfactual,0.0,0.0,True,100,100,0,1.0,0,1.0,0.10399062405906498,4.1979509772124635,0.17497492914534998,4.215192342147169,0.7127563848548151,4.264890692223357,0,100,88.00354595241956,0.0,0.0,29.75999606794893,40.8722945000045,408.722945000045
nagoya_run3_seg235,holdout,preexisting_ppc_pf3dbvh_nagoya_run3_seg235,raw_counterfactual,0.0,0.0,True,100,96,4,0.96,0,1.0,0.5354569527189426,4.024874975549685,2.2288553576254526,4.290479024945678,2.913592349186085,4.433574057856628,1,94,41.692018292705725,0.0,0.0,232.93535678710762,28.35533839976415,295.36810833087657
tokyo_run1_seg1463,development,preexisting_ppc_pf3dbvh_tokyo_run1_seg1463,raw_counterfactual,0.0,0.0,True,100,100,0,1.0,0,1.0,0.9477537758544123,4.361867579069656,1.0066332231628696,4.9922976725866075,1.0900700045823153,5.0377966114913075,0,100,7.30354727686007,0.0,0.0,237.8019792469703,77.81798009993508,778.1798009993508
tokyo_run2_seg808,holdout,preexisting_ppc_pf3dbvh_tokyo_run2_seg808,raw_counterfactual,0.0,0.0,True,100,100,0,1.0,0,1.0,0.03838221267302146,3.3559977581264793,0.09981426612711616,4.269000987175281,0.12720820208559683,4.299477164617216,0,100,100.00000000000001,0.0,0.0,156.8738545206575,57.045656099915504,570.456560999155
tokyo_run3_seg774,holdout,preexisting_ppc_pf3dbvh_tokyo_run3_seg774,raw_counterfactual,0.0,0.0,True,100,99,1,0.99,0,1.0,0.04138538402823749,3.6165518050151393,0.1730151111173765,4.298109092155124,0.218536312625227,4.459067090662949,0,99,99.89429669814042,1.323760591118498,2.292972306810304,173.21654098139305,71.72822710033506,724.5275464680309
