method,n_runs,mean_rms_2d,mean_rms_3d,mean_p50,mean_p95,mean_outlier_rate_pct,mean_catastrophic_rate_pct,mean_longest_outlier_segment_s,mean_time_ms_per_epoch,wins_vs_wls_rms
PF+RobustClear-10K,1,62.482669,78.943413,58.742888,96.501488,3.507627,0.000000,39.500000,1.292482,nan
