run,method,backend,time_ms_per_epoch,mean_2d,rms_2d,rms_3d,p50,p67,p95,max_2d,outlier_rate_pct,catastrophic_rate_pct,longest_outlier_segment_epochs,longest_outlier_segment_s,n_epochs
Shinjuku,PF-10K,GPU,0.630688,63.518628,71.295871,85.332351,61.244992,68.155208,98.746812,279.113318,4.493993,0.000000,469.000000,47.200001,20227
