city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,residual_pred_pp,corrected_pred_fix_rate_pct,base_error_pp,corrected_error_pp,abs_error_gain_pp,solver_demo5_ratio_mean,rtk_lock_p90_p50,rtk_lock_p90_p50_past_delta,ratio_mean_ge3_prob,ratio_mean_ge5_prob,ratio_p90_ge10_prob,ratio_p95_ge15_prob,ratio_rise_mean_ge2_prob,lock_p90p50_ge100_prob,lock_rise_p90p50_ge50_prob,lock_carry_or_rise_prob,ratio_or_lock_carry_prob
nagoya,run1,21,300,0.0,26.47095689450632,0.0,26.47095689450632,26.47095689450632,26.47095689450632,0.0,1.1793333333333331,32.7,0.1000000000000014,0.532657358042912,0.5139866502893365,0.49521615497292837,0.4785142904256193,0.34162572027383165,0.5704746267600742,0.8266187412812895,0.6723925584458441,0.712850203187195
nagoya,run1,22,300,0.0,29.793304818870737,0.0,29.793304818870737,29.793304818870737,29.793304818870737,0.0,1.2566666666666666,32.7,0.0,0.6848035314343233,0.3811769586155125,0.3938660380781339,0.610728917599807,0.16606380787040204,0.7236947794713398,0.8061124739920456,0.8047725729779337,0.8073623665446604
nagoya,run1,23,300,0.0,23.68091134613474,0.0,23.68091134613474,23.68091134613474,23.68091134613474,0.0,1.2943333333333331,32.5,-0.2000000000000028,0.6328146113162031,0.5291316074574265,0.37942905408001565,0.4763661406461058,0.011568123393316195,0.6794141411350426,0.7458090209580186,0.7965046832232583,0.8161646293126423
nagoya,run1,24,300,0.0,16.084539412535324,0.0,16.084539412535324,16.084539412535324,16.084539412535324,0.0,1.4533333333333334,24.5,-8.0,0.7447023684580494,0.2538452836714001,0.22448886636907198,0.22723983671389894,0.041293953119145924,0.628158890583655,0.5146833353701206,0.6908985129092436,0.6780666085337261
nagoya,run1,25,151,0.0,12.162150061545168,0.0,12.162150061545168,12.162150061545168,12.162150061545168,0.0,1.5635761589403974,22.0,-2.5,0.2934734807034899,0.05508097381418513,0.13578844752537447,0.11261449100097828,0.0186116961426387,0.6238435955694352,0.1423481794575647,0.6386039182657178,0.5730165416082266
nagoya,run2,0,300,81.33333333333333,32.424509080544325,0.0,32.424509080544325,-48.908824252788996,-48.908824252788996,0.0,7.824333333333334,94.5,0.0,0.7395569114350631,0.6941385825284442,0.7621266723271073,0.5269916518357489,0.16958805590127268,0.5229591683777827,0.007688364941055868,0.48040963586026625,0.6501092489297327
nagoya,run2,1,300,100.0,68.24697709577502,0.0,68.24697709577502,-31.75302290422498,-31.75302290422498,0.0,13.197666666666665,394.5,300.0,0.6807055125487723,0.5414576362309338,0.5611580943600982,0.5508115134286975,0.6735114208032453,0.5582465069994261,0.6346268392610224,0.4884545061688601,0.5418682917466967
nagoya,run2,2,300,85.33333333333334,41.70123505346338,0.0,41.70123505346338,-43.632098279869965,-43.632098279869965,0.0,4.844000000000001,694.5,300.0,0.6707097135098999,0.5260702745929546,0.5208171739660817,0.561126023701911,0.5582127831244987,0.6313155467167194,0.7289287984559085,0.49207809358820775,0.48631880973382263
nagoya,run2,3,300,64.33333333333333,47.55513866683234,0.0,47.55513866683234,-16.77819466650099,-16.77819466650099,0.0,4.207333333333334,950.5,256.0,0.56911949101934,0.4842784814957971,0.5864611757389302,0.5662851346634385,0.10089727790242371,0.6760345760552141,0.6099591714672935,0.5331100702072418,0.538776632345266
nagoya,run2,4,266,7.518796992481203,9.577914691834604,0.0,9.577914691834604,2.0591176993534006,2.0591176993534006,0.0,0.7172932330827069,0.0,-950.5,0.09662854517945,0.07849756727514588,0.053584438738055115,0.07850201367105929,0.019176959101389234,0.12942872780553347,0.007688364941055868,0.1238077785783245,0.1696411577698507
