city,run,start_epoch,segment,config,n_epochs,ppc_score_pct,ppc_pass_distance_m,ppc_total_distance_m,ppc_epoch_pass_pct,ppc_pass_epochs,rms_2d,p50,p95,max_2d,wls_ppc_score_pct,wls_rms_2d,tdcp_used_epochs,dd_pr_anchor_epochs,dd_anchor_blend_alpha,dd_anchor_high_blend_alpha,dd_anchor_high_min_shift_m,dd_anchor_high_max_robust_rms_m,dd_anchor_high_blend_epochs,widelane_anchor_epochs,rsp_correction_epochs,height_hold_release_min_dd_shift_m,height_hold_release_on_dd_shift,height_hold_reference_max_dd_rms_m,height_hold_reference_trusted,last_velocity_max_age_s
tokyo,run1,1463,tokyo/run1@1463,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,5.578526886414439,23.45414877245716,420.4362415026767,4.5,9,1.3594816948108235,0.7512310413476299,2.9739035829149674,5.126665314235187,0.0,69.69762946005459,88,199,0.3,1.0,3.0,0.7,59,85,6,0.4,False,0.7,True,15.0
tokyo,run2,808,tokyo/run2@808,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,5.703228718778562,16.20538361247261,284.14402457882227,4.5,9,7.86685134407643,1.5319375469039742,10.348848555986963,45.19586487358606,0.0,54.66877976358277,35,129,0.3,1.0,3.0,0.7,17,31,0,0.4,False,0.7,False,15.0
tokyo,run3,774,tokyo/run3@774,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,5.237930890123826,9.090600243971304,173.55326816380352,42.5,85,7.143475866623263,0.39009897077310995,17.907617974067495,36.91428619402231,0.0,60.868728569199135,14,172,0.3,1.0,3.0,0.7,46,114,1,0.4,False,0.7,True,15.0
nagoya,run1,0,nagoya/run1@0,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,0.0,0.0,0.007828427283719672,0.5,1,0.6412466212401511,0.64561522241035,0.6578639200641979,0.6659985516236738,0.0,28.281844551527485,199,200,0.3,1.0,3.0,0.7,1,196,0,0.4,False,0.7,True,15.0
nagoya,run2,983,nagoya/run2@983,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,8.75967385111827,14.499523979227734,165.5258429213858,7.0,14,0.5298376792227023,0.35753801716166955,1.5265574189158135,1.6449410310886294,0.0,71.17289177277253,152,200,0.3,1.0,3.0,0.7,18,189,0,0.4,False,0.7,True,15.0
nagoya,run3,235,nagoya/run3@235,dd0.3_ddhi1_hishift3_hirms0.7_height_release_0.4m_hrefmax0.7_age15s,200,0.0,0.0,338.29818085480457,0.0,0,2.2560857817427915,2.2372162293580895,3.4160502977741074,3.7905100780234187,0.0,59.791073504314824,56,199,0.3,1.0,3.0,0.7,71,112,0,0.4,False,0.7,True,15.0
