city,run,variant,ppc_pct,pass_m,total_m,n_gated
tokyo,run1,mlc2,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc2oG,61.249228,6319.6610,10317.9439,8057
tokyo,run1,em5,61.255559,6320.3142,10317.9439,8068
tokyo,run1,ionest,61.249228,6319.6610,10317.9439,8057
tokyo,run1,em3,61.230716,6317.7509,10317.9439,8061
tokyo,run1,em7,61.230716,6317.7509,10317.9439,8061
tokyo,run1,em5oG,61.246460,6319.3754,10317.9439,8060
tokyo,run1,em5c005p1,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1oG,61.249228,6319.6610,10317.9439,8057
tokyo,run1,em5mlc2oG,61.246460,6319.3754,10317.9439,8060
tokyo,run1,mlc1,61.253683,6320.1207,10317.9439,8057
tokyo,run1,mlc1oGc005,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1oGp1,61.145844,6308.9938,10317.9439,8094
tokyo,run1,mlc1oGc005p1,61.249228,6319.6610,10317.9439,8057
tokyo,run1,em3oG,61.286512,6323.5079,10317.9439,8066
tokyo,run1,em3mlc1oG,61.125420,6306.8866,10317.9439,8059
tokyo,run1,mlc1c005p1,61.252875,6320.0373,10317.9439,8057
tokyo,run1,mlc1oGc0001,61.227427,6317.4116,10317.9439,8061
tokyo,run1,mlc1oGc005em3,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1oGc005r12,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1nobds,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1c005,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1r10,61.253683,6320.1207,10317.9439,8063
tokyo,run1,mlc1psig005,60.670678,6259.9665,10317.9439,8099
tokyo,run1,mlc1c005r10,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc2nobds,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1r10c005p1,61.274806,6322.3001,10317.9439,8060
tokyo,run1,mlc1r10oG,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1r10oGc005,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1r08,61.253683,6320.1207,10317.9439,8063
tokyo,run1,mlc1r08c005,61.249228,6319.6610,10317.9439,8057
tokyo,run1,r10c005p1,61.254648,6320.2203,10317.9439,8057
tokyo,run1,rtkout5,61.249228,6319.6610,10317.9439,8057
tokyo,run1,rtkout10,61.249228,6319.6610,10317.9439,8057
tokyo,run1,minobs3,61.249228,6319.6610,10317.9439,8057
tokyo,run1,minobs7,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1c005r10oG,61.249228,6319.6610,10317.9439,8057
tokyo,run1,mlc1c005r10em3,61.248363,6319.5718,10317.9439,8057
tokyo,run1,rtkout3,61.249228,6319.6610,10317.9439,8057
tokyo,run1,rtkout7,61.260757,6320.8506,10317.9439,8058
tokyo,run1,rtkout5c005,61.499496,6345.4835,10317.9439,8104
tokyo,run1,rtkout5oG,61.359424,6331.0309,10317.9439,8091
tokyo,run1,rtkout5em3,61.295003,6324.3841,10317.9439,8061
tokyo,run1,rtkout5minobs3,61.249228,6319.6610,10317.9439,8057
tokyo,run1,rtkout1,61.249228,6319.6610,10317.9439,8057
tokyo,run1,rtkout2,61.209442,6315.5559,10317.9439,8069
tokyo,run1,rtkout4,61.072753,6301.4524,10317.9439,8070
tokyo,run1,rtkout3c005,61.426747,6337.9772,10317.9439,8067
tokyo,run1,rtkout3oG,61.845299,6381.1632,10317.9439,8069
tokyo,run1,rtkout3minobs3,61.249228,6319.6610,10317.9439,8057
tokyo,run1,rtkout3em3,61.330622,6328.0592,10317.9439,8061
tokyo,run1,rtkout1oG,62.111234,6408.6023,10317.9439,8109
tokyo,run1,rtkout1c005,62.328706,6431.0410,10317.9439,8119
tokyo,run1,rtkout1em3,61.249228,6319.6610,10317.9439,8057
tokyo,run2,base,84.482341,6044.4266,7154.6627,8037
tokyo,run2,r15ga,84.516310,6046.8569,7154.6627,8064
tokyo,run2,r20ga,84.486892,6044.7522,7154.6627,8066
tokyo,run2,psig1,84.467259,6043.3475,7154.6627,8045
tokyo,run2,holdrlx,81.737900,5848.0711,7154.6627,8150
tokyo,run2,minobs6,84.482341,6044.4266,7154.6627,8037
tokyo,run2,em10,84.482341,6044.4266,7154.6627,8042
tokyo,run2,oGc005hr,83.843644,5998.7299,7154.6627,8084
tokyo,run2,oGc005p1,84.482341,6044.4266,7154.6627,8037
tokyo,run2,oGc005p1hr,83.626697,5983.2081,7154.6627,8080
tokyo,run2,oGc01p1,84.482341,6044.4266,7154.6627,8037
tokyo,run2,c005p1,84.482341,6044.4266,7154.6627,8037
tokyo,run2,c005p1hr,83.575503,5979.5453,7154.6627,8095
tokyo,run2,arfm05,84.482341,6044.4266,7154.6627,8037
tokyo,run2,prsurv,84.482341,6044.4266,7154.6627,8038
tokyo,run2,oGc0001p1,84.482341,6044.4266,7154.6627,8037
tokyo,run2,oGc00005p1,84.450498,6042.1483,7154.6627,8146
tokyo,run2,oGc005p05,84.531009,6047.9086,7154.6627,8041
tokyo,run2,oGc005p2,84.454706,6042.4493,7154.6627,8039
tokyo,run2,nobdsc005p1,84.482341,6044.4266,7154.6627,8038
tokyo,run2,ratio12,84.482341,6044.4266,7154.6627,8045
tokyo,run2,ratio12oG,84.459571,6042.7974,7154.6627,8041
tokyo,run2,mlc2,84.400077,6038.5408,7154.6627,8044
tokyo,run2,mlc2oG,84.445100,6041.7621,7154.6627,8043
tokyo,run2,em5,84.482341,6044.4266,7154.6627,8037
tokyo,run2,ionest,84.482341,6044.4266,7154.6627,8037
tokyo,run2,em3,84.482341,6044.4266,7154.6627,8042
tokyo,run2,em7,84.482341,6044.4266,7154.6627,8042
tokyo,run2,em5oG,84.459571,6042.7974,7154.6627,8043
tokyo,run2,em5c005p1,84.454245,6042.4164,7154.6627,8042
tokyo,run2,mlc1oG,84.482341,6044.4266,7154.6627,8037
tokyo,run2,em5mlc2oG,84.445100,6041.7621,7154.6627,8054
tokyo,run2,mlc1,84.482341,6044.4266,7154.6627,8048
tokyo,run2,mlc1oGc005,84.482341,6044.4266,7154.6627,8037
tokyo,run2,mlc1oGp1,84.508099,6046.2695,7154.6627,8110
tokyo,run2,mlc1oGc005p1,84.482341,6044.4266,7154.6627,8037
tokyo,run2,em3oG,84.437014,6041.1835,7154.6627,8037
tokyo,run2,em3mlc1oG,84.444551,6041.7228,7154.6627,8044
tokyo,run2,mlc1c005p1,84.482341,6044.4266,7154.6627,8050
tokyo,run2,mlc1oGc0001,84.388327,6037.7001,7154.6627,8073
tokyo,run2,mlc1oGc005em3,84.472464,6043.7199,7154.6627,8059
tokyo,run2,mlc1oGc005r12,84.434152,6040.9788,7154.6627,8038
tokyo,run2,mlc1nobds,84.482341,6044.4266,7154.6627,8043
tokyo,run2,mlc1c005,84.482341,6044.4266,7154.6627,8051
tokyo,run2,mlc1r10,84.423617,6040.2250,7154.6627,8064
tokyo,run2,mlc1psig005,84.471673,6043.6633,7154.6627,8114
tokyo,run2,mlc1c005r10,84.482341,6044.4266,7154.6627,8037
tokyo,run2,mlc2nobds,84.377520,6036.9269,7154.6627,8043
tokyo,run2,mlc1r10c005p1,84.482341,6044.4266,7154.6627,8042
tokyo,run2,mlc1r10oG,84.416267,6039.6991,7154.6627,8059
tokyo,run2,mlc1r10oGc005,84.482341,6044.4266,7154.6627,8040
tokyo,run2,mlc1r08,84.423617,6040.2250,7154.6627,8064
tokyo,run2,mlc1r08c005,84.482341,6044.4266,7154.6627,8037
tokyo,run2,r10c005p1,84.482341,6044.4266,7154.6627,8041
tokyo,run2,rtkout5,84.482341,6044.4266,7154.6627,8037
tokyo,run2,rtkout10,84.482341,6044.4266,7154.6627,8037
tokyo,run2,minobs3,84.482341,6044.4266,7154.6627,8037
tokyo,run2,minobs7,84.457251,6042.6314,7154.6627,8037
tokyo,run2,mlc1c005r10oG,84.482341,6044.4266,7154.6627,8040
tokyo,run2,mlc1c005r10em3,84.475141,6043.9114,7154.6627,8040
tokyo,run2,rtkout3,84.452221,6042.2715,7154.6627,8053
tokyo,run2,rtkout7,84.468390,6043.4284,7154.6627,8038
tokyo,run2,rtkout5c005,84.479835,6044.2472,7154.6627,8074
