run,method,backend,time_ms_per_epoch,mean_2d,rms_2d,rms_3d,p50,p67,p95,max_2d,outlier_rate_pct,catastrophic_rate_pct,longest_outlier_segment_epochs,longest_outlier_segment_s,n_epochs
Shinjuku,PF+RobustClear-10K,GPU-3D,1.107497,107.381064,128.794158,140.555966,89.155947,113.847570,239.186766,407.316218,42.285065,0.000000,914.000000,91.300000,20227
