city,run,window_index,sim_matched_epochs,actual_fix_rate_pct,base_pred_fix_rate_pct,residual_pred_pp,corrected_pred_fix_rate_pct,base_error_pp,corrected_error_pp,abs_error_gain_pp,solver_demo5_ratio_mean,rtk_lock_p90_p50,rtk_lock_p90_p50_past_delta,ratio_mean_ge3_prob,ratio_mean_ge5_prob,ratio_p90_ge10_prob,ratio_p95_ge15_prob,ratio_rise_mean_ge2_prob,lock_p90p50_ge100_prob,lock_rise_p90p50_ge50_prob,lock_carry_or_rise_prob,ratio_or_lock_carry_prob
nagoya,run1,10,300,3.3333333333333335,14.9670817286306,0.0,14.9670817286306,11.633748395297266,11.633748395297266,0.0,1.4486666666666668,34.0,0.0,0.0622648965351104,0.20760625426641838,0.13009790225133422,0.09765226779612371,0.08959166804385829,0.2900499993758515,0.10290095415707542,0.28851501969404975,0.2542776778686451
nagoya,run1,11,234,4.273504273504273,6.168221109206828,0.0,6.168221109206828,1.8947168357025548,1.8947168357025548,0.0,0.991880341880342,39.0,5.0,0.12124367157539191,0.07119448532864098,0.12958766907958225,0.22197261093385415,0.0,0.5267201809863586,0.14215251012173283,0.4681367935250716,0.6760175397587934
nagoya,run1,12,268,2.238805970149253,1.848534619007745,0.0,1.848534619007745,-0.39027135114150824,-0.39027135114150824,0.0,0.6992537313432835,0.0,-39.0,0.013859100065749575,0.030335739748250178,0.03660312312036458,0.011130609175231888,0.03055460905274273,0.10001478260577286,0.0076310757853485876,0.09436950299567716,0.07441013589742715
nagoya,run1,13,300,5.333333333333334,13.070444222285834,0.0,13.070444222285834,7.7371108889525,7.7371108889525,0.0,1.4269999999999998,22.0,22.0,0.4804433834396109,0.6861360768646985,0.7297107086995183,0.24054621931859882,0.31559253751997485,0.17711234823162775,0.4217834268071125,0.24135083843076993,0.31233392760002066
nagoya,run1,14,300,0.0,12.828530407128458,0.0,12.828530407128458,12.828530407128458,12.828530407128458,0.0,1.3003333333333331,22.0,0.0,0.6767456451521339,0.6665959000401247,0.6357385008357033,0.5735530910946194,0.49292111097446734,0.4601869929250889,0.8378681035832237,0.5251418965226309,0.5349935445594155
nagoya,run1,15,233,6.437768240343347,2.639166860680261,0.0,2.639166860680261,-3.7986013796630855,-3.7986013796630855,0.0,1.3145922746781111,24.5,2.4999999999999964,0.08212520888463933,0.03736959908145633,0.03623535520438581,0.053432785634684274,0.024068123393316196,0.5449467305126352,0.1652136988491264,0.4714247484080415,0.41466885404302395
nagoya,run1,16,300,0.0,5.124085268967049,0.0,5.124085268967049,5.124085268967049,5.124085268967049,0.0,0.7659999999999999,0.0,-24.5,0.13868852089276168,0.31029721556914514,0.28950690719868716,0.1004363037003336,0.1069520403688409,0.051471677922346956,0.015269333349183057,0.05198580455160042,0.09245479912189017
nagoya,run1,17,300,0.0,10.270657846977189,0.0,10.270657846977189,10.270657846977189,10.270657846977189,0.0,1.2829999999999997,0.0,0.0,0.660359871910287,0.3398025054917717,0.417929050194917,0.5099658787846428,0.4670210026304475,0.525308181367347,0.6957499556882848,0.6227781499547094,0.7696793849759704
nagoya,run1,18,300,0.0,13.741322140654654,0.0,13.741322140654654,13.741322140654654,13.741322140654654,0.0,1.238,0.0,0.0,0.4001009704477247,0.37309332000631806,0.3560312833087155,0.33515419001948266,0.25666795292039085,0.6885309884948316,0.4904712049817036,0.636408596140888,0.6917579768489746
nagoya,run1,19,300,5.333333333333334,10.505655599377691,0.0,10.505655599377691,5.172322266044358,5.172322266044358,0.0,1.336,0.0,0.0,0.5750576659715898,0.2283875538951523,0.1870246879907977,0.21788145685260202,0.13483814574351752,0.6476964867921805,0.5765049506785853,0.660102131254178,0.7643799353754392
nagoya,run1,20,300,5.666666666666666,2.022112509861438,0.0,2.022112509861438,-3.644554156805228,-3.644554156805228,0.0,1.4480000000000002,32.6,32.6,0.43730898750298025,0.17154209417794442,0.11611601821245163,0.07536120593514939,0.1715493175935941,0.6522790276411143,0.6521767003908482,0.6675995209202247,0.7997025283814624
nagoya,run1,21,300,0.0,26.47095689450632,0.0,26.47095689450632,26.47095689450632,26.47095689450632,0.0,1.1793333333333331,32.7,0.1000000000000014,0.5483938680631798,0.49531747735700565,0.4864010609725266,0.4377528546207311,0.3425646985957277,0.6388672165072187,0.8649981059622004,0.6720194433448894,0.7430922117869494
nagoya,run1,22,300,0.0,29.793304818870737,0.0,29.793304818870737,29.793304818870737,29.793304818870737,0.0,1.2566666666666666,32.7,0.0,0.6337146520532932,0.37159051521739217,0.4264129481595731,0.5802779224166287,0.16462424442344947,0.7252146037247418,0.8505402271388753,0.7808903201194608,0.8121130478449665
nagoya,run1,23,300,0.0,23.68091134613474,0.0,23.68091134613474,23.68091134613474,23.68091134613474,0.0,1.2943333333333331,32.5,-0.2000000000000028,0.6617645788388312,0.5613880726400678,0.5199069770765863,0.4772545915610946,0.011568123393316195,0.6787427284652532,0.7792126015313083,0.7733709372492421,0.8395574380369333
