run,method,backend,time_ms_per_epoch,mean_2d,rms_2d,rms_3d,p50,p67,p95,max_2d,outlier_rate_pct,catastrophic_rate_pct,longest_outlier_segment_epochs,longest_outlier_segment_s,n_epochs
Shinjuku,PF+RobustClear-10K,GPU-3D,1.001269,75.798269,88.583735,99.646230,67.154264,78.764431,143.944925,336.786673,16.136847,0.000000,609.000000,61.200001,20227
