run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_fix_count,anchor_float_count,anchor_fix_sigma_m,anchor_float_sigma_m,anchor_fix_statuses,anchor_float_statuses,lambda_ratio,lambda_min_epochs,lambda_ddpr_reject_threshold,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_n_segments_rejected_short,lambda_n_ddpr_rejected_iterations,lambda_n_ddpr_rejected_observations,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,187950.0,187989.8,200,"G,E","L1_E1_B1,L5_E5A_B2A",200,2648,1,200,2262,5.0,0,0,0,10.0,0,rtk,67,0,67,0.07,2.0,4,"1,3",3.0,5,0.2,57,780,110,"{'G': 27, 'E': 30}",2593,0,0,"[{'n_tracks': 20, 'n_segments': 70, 'n_candidates': 70, 'n_fixed': 48, 'n_fixed_observations': 672, 'n_full_groups_fixed': 0, 'n_partial_fixed': 48, 'n_ratio_rejected': 22, 'best_ratio': 3232077.248589375, 'fixed_by_system': {'E': 29, 'G': 19}, 'n_segments_rejected_short': 1317, 'min_segment_epochs': 5, 'segment_n_epochs_median': 6.0, 'segment_n_epochs_max': 33, 'segment_variance_median': 0.032990518781271, 'segment_abs_frac_median': 0.2548239280990181, 'segment_abs_frac_p90': 0.4613690211788146, 'ratio_median': 8.554877199622517, 'ratio_p90': 117.66591428712614, 'iteration': 1, 'n_new_fixed_observations': 672, 'ddpr_rms_before': 29.263782080598812, 'ddpr_rms_after': 29.253602809955485, 'ddpr_gate_accepted': True}, {'n_tracks': 20, 'n_segments': 76, 'n_candidates': 76, 'n_fixed': 57, 'n_fixed_observations': 709, 'n_full_groups_fixed': 0, 'n_partial_fixed': 57, 'n_ratio_rejected': 19, 'best_ratio': 49234.5800846995, 'fixed_by_system': {'E': 29, 'G': 28}, 'n_segments_rejected_short': 1276, 'min_segment_epochs': 5, 'segment_n_epochs_median': 6.0, 'segment_n_epochs_max': 39, 'segment_variance_median': 0.00479987394252457, 'segment_abs_frac_median': 0.18457962181705057, 'segment_abs_frac_p90': 0.43622119476420806, 'ratio_median': 19.518514603186347, 'ratio_p90': 2656.2129228476497, 'iteration': 2, 'n_new_fixed_observations': 108, 'ddpr_rms_before': 21.431899896218656, 'ddpr_rms_after': 21.430965047934826, 'ddpr_gate_accepted': True}]","{'prior': 67, 'between': 199, 'dd_carrier': 2648, 'dd_carrier_fixed': 780, 'dd_pseudorange': 2262, 'undiff_pseudorange': 0}",30359.744857848364,30037.463623754076,0,74.32850206412401,98.75000725456202,0,74.17822601422357,98.93235887940033,0,74.32850206412401,98.93025333485663,0,74.32850206412401,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp5\windows\win_0012_187950.0_187989.8.pos,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp5\windows\win_0012_187950.0_187989.8_fixed_only.pos
