run,start_tow,end_tow,n_epochs,systems,families,dd_epochs,dd_pairs_total,dd_pr_enabled,dd_pr_epochs,dd_pr_pairs_total,dd_pr_sigma_m,undiff_pr_enabled,undiff_pr_epochs,undiff_pr_obs_total,undiff_pr_sigma_m,undiff_pr_use_snr_weights,anchor_source,anchor_count,anchor_fix_count,anchor_float_count,anchor_fix_sigma_m,anchor_float_sigma_m,anchor_fix_statuses,anchor_float_statuses,lambda_ratio,lambda_min_epochs,lambda_ddpr_reject_threshold,lambda_n_fixed,lambda_n_fixed_observations,lambda_fixed_epoch_count,lambda_fixed_by_system,lambda_n_segments_rejected_short,lambda_n_ddpr_rejected_iterations,lambda_n_ddpr_rejected_observations,lambda_iterations,factor_counts,initial_error,final_error,seed_pass_rows_05m,seed_median_error_m,seed_p90_error_m,fgo_pass_rows_05m,fgo_median_error_m,fgo_p90_error_m,fixed_only_pass_rows_05m,fixed_only_median_error_m,fixed_only_p90_error_m,score_helper_seed_pass_rows,score_helper_seed_median_m,out_pos,out_fixed_only_pos
tokyo/run1,188390.8,188430.6,200,"G,E","L1_E1_B1,L5_E5A_B2A",200,1444,1,200,1222,5.0,0,0,0,10.0,0,rtk,50,0,50,0.07,2.0,4,"1,3",3.0,5,0.2,47,607,103,"{'G': 18, 'E': 29}",1418,0,0,"[{'n_tracks': 14, 'n_segments': 55, 'n_candidates': 55, 'n_fixed': 40, 'n_fixed_observations': 439, 'n_full_groups_fixed': 0, 'n_partial_fixed': 40, 'n_ratio_rejected': 16, 'best_ratio': 218686.2094040123, 'fixed_by_system': {'E': 25, 'G': 15}, 'n_segments_rejected_short': 717, 'min_segment_epochs': 5, 'segment_n_epochs_median': 9.0, 'segment_n_epochs_max': 30, 'segment_variance_median': 0.04419782826852171, 'segment_abs_frac_median': 0.25181947330595733, 'segment_abs_frac_p90': 0.46209810794153655, 'ratio_median': 8.768093045010643, 'ratio_p90': 1023.82185555299, 'iteration': 1, 'n_new_fixed_observations': 439, 'ddpr_rms_before': 39.1400789697301, 'ddpr_rms_after': 39.11620953885909, 'ddpr_gate_accepted': True}, {'n_tracks': 14, 'n_segments': 60, 'n_candidates': 60, 'n_fixed': 51, 'n_fixed_observations': 560, 'n_full_groups_fixed': 1, 'n_partial_fixed': 49, 'n_ratio_rejected': 9, 'best_ratio': 3961.396100895867, 'fixed_by_system': {'E': 31, 'G': 20}, 'n_segments_rejected_short': 701, 'min_segment_epochs': 5, 'segment_n_epochs_median': 9.0, 'segment_n_epochs_max': 30, 'segment_variance_median': 0.0020708275433431694, 'segment_abs_frac_median': 0.1417493840588051, 'segment_abs_frac_p90': 0.3834423826807154, 'ratio_median': 27.716732058486382, 'ratio_p90': 1602.1179221685295, 'iteration': 2, 'n_new_fixed_observations': 168, 'ddpr_rms_before': 38.262459163984076, 'ddpr_rms_after': 38.25399125007422, 'ddpr_gate_accepted': True}]","{'prior': 50, 'between': 199, 'dd_carrier': 1444, 'dd_carrier_fixed': 607, 'dd_pseudorange': 1222, 'undiff_pseudorange': 0}",38533.91533033139,38192.32666414097,0,106.2600205095435,585.6471427432158,0,105.29668076018534,585.8129162983116,0,105.33792836355448,585.8129162983116,0,106.2600205095435,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp5\windows\win_0023_188390.8_188430.6.pos,C:\Users\rsasa\Workspace\old\gnss_gpu\results\wp5\windows\win_0023_188390.8_188430.6_fixed_only.pos
