name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
c0_baseline_no_wp9,WP7/dead-knob baseline for this run,--max-pos-jump-rate 2.3,253.8,0,7485.0,7485.0,1130.0,15.1,7485,11928,62.752,19.4711,0.3128,15.097,42.458,26.643,23.653,1130,320,0.2832,18,125.6065,,0.0,0.0,
c1_scaled-reset_qpos0.1,winner alone,--max-pos-jump-rate 2.3 --float-trust-policy scaled-reset --trust-lapse-qpos 0.1,258.2,0,7382.0,7382.0,1130.0,15.31,7382,11928,61.888,19.3273,0.3128,15.308,44.31,27.423,25.441,1130,320,0.2832,14,74.7254,,0.0,0.0,
c2_hold2.0_alone,WP8 rec 3 alone,--max-pos-jump-rate 2.3 --hold-ratio-threshold 2.0,285.1,0,7485.0,7485.0,1130.0,15.1,7485,11928,62.752,19.4712,0.3131,15.097,42.445,26.635,23.644,1130,320,0.2832,18,125.6065,,0.0,0.0,
c3_combined_scaled-reset_qpos0.1_hold2.0,winner + WP8 rec 3 combined,--max-pos-jump-rate 2.3 --float-trust-policy scaled-reset --trust-lapse-qpos 0.1 --hold-ratio-threshold 2.0,281.5,0,7382.0,7382.0,1130.0,15.31,7382,11928,61.888,19.2785,0.3131,15.308,44.297,27.414,25.432,1130,320,0.2832,13,70.2985,,0.0,0.0,
