name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
a0_cvpredict_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 0.1,269.1,0,7344.0,7344.0,979.0,13.33,7344,11928,61.569,41.7298,0.1398,13.331,14.978,9.222,3.848,979,169,0.1726,28,97.0105,,0.0,0.0,
a0_cvpredict_qpos0.1,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 0.1,269.0,0,7344.0,7344.0,979.0,13.33,7344,11928,61.569,41.7298,0.1398,13.331,14.978,9.222,3.848,979,169,0.1726,28,97.0105,,0.0,0.0,
a0_cvpredict_qpos1,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 1,264.5,0,8162.0,8162.0,979.0,11.99,8162,11928,68.427,47.2737,0.1402,11.995,13.477,9.222,3.845,979,169,0.1726,126,142.9243,,0.0,0.0,
a0_cvpredict_qpos1,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 1,265.0,0,8162.0,8162.0,979.0,11.99,8162,11928,68.427,47.2737,0.1402,11.995,13.477,9.222,3.845,979,169,0.1726,126,142.9243,,0.0,0.0,
a0_cvpredict_qpos10,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 10,261.0,0,7919.0,7919.0,975.0,12.31,7919,11928,66.39,34.3269,0.7418,12.312,15.065,10.002,6.405,975,165,0.1692,78,103.3327,,0.0,0.0,
a0_cvpredict_qpos10,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 10,260.9,0,7919.0,7919.0,975.0,12.31,7919,11928,66.39,34.3269,0.7418,12.312,15.065,10.002,6.405,975,165,0.1692,78,103.3327,,0.0,0.0,
a0_cvpredict_qpos100,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 100,243.2,0,7747.0,7747.0,1037.0,13.39,7747,11928,64.948,30.0573,0.3196,13.386,34.375,22.326,18.435,1037,227,0.2189,39,30.8586,,0.0,0.302,
a0_cvpredict_qpos100,,--max-pos-jump-rate 2.3 --float-trust-policy cv-predict --trust-lapse-qpos 100,241.5,0,7747.0,7747.0,1037.0,13.39,7747,11928,64.948,30.0573,0.3196,13.386,34.375,22.326,18.435,1037,227,0.2189,39,30.8586,,0.0,0.302,
