name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
c0_baseline_no_wp9,WP7/dead-knob baseline for this run,--max-pos-jump-rate 2.3,476.5,0,12875.0,12875.0,666.0,5.17,12875,15301,84.145,5.6372,0.0811,5.173,51.946,43.71,40.673,666,2,0.003,0,,,,,
c1_scaled-reset_qpos0.1,winner alone,--max-pos-jump-rate 2.3 --float-trust-policy scaled-reset --trust-lapse-qpos 0.1,532.6,0,12950.0,12950.0,666.0,5.14,12950,15301,84.635,5.8412,0.0808,5.143,50.077,42.383,40.653,666,2,0.003,0,,,,,
c2_hold2.0_alone,WP8 rec 3 alone,--max-pos-jump-rate 2.3 --hold-ratio-threshold 2.0,467.7,0,12875.0,12875.0,666.0,5.17,12875,15301,84.145,5.6372,0.0811,5.173,51.946,43.71,40.673,666,2,0.003,0,,,,,
c3_combined_scaled-reset_qpos0.1_hold2.0,winner + WP8 rec 3 combined,--max-pos-jump-rate 2.3 --float-trust-policy scaled-reset --trust-lapse-qpos 0.1 --hold-ratio-threshold 2.0,674.0,0,12950.0,12950.0,666.0,5.14,12950,15301,84.635,5.8412,0.0808,5.143,50.077,42.383,40.653,666,2,0.003,0,,,,,
