name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
b0_baseline_no_wp9,WP7/dead-knob baseline for this run,--max-pos-jump-rate 2.3,480.4,0,12875.0,12875.0,666.0,5.17,12875,15301,84.145,5.6372,0.0811,5.173,51.946,43.71,40.673,666,2,0.003,0,,,,,
b1_scaled-reset_qpos30,"run1-selected winner, applied verbatim",--max-pos-jump-rate 2.3 --float-trust-policy scaled-reset --trust-lapse-qpos 30,409.2,0,12882.0,12882.0,666.0,5.17,12882,15301,84.191,5.8462,0.0811,5.17,51.925,43.716,40.304,666,2,0.003,0,,,,,
