name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup,canyon_n_scored,canyon_all_rms_m,canyon_fix_rms_m,canyon_fix_pct,canyon_lt50cm_full_pct,stdout_tail
a0_exclude_thr0.3_minsats4,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.3 --nlos-min-sats 4 --nlos-weights tokyo_run1_per_epoch_nlos.csv,191.9,0,6751.0,6751.0,1047.0,15.51,6751,11928,56.598,19.939,2.4369,15.509,38.483,21.781,19.933,1047,237,0.2264,19,125.3524,,0.0,0.0,
a0_exclude_thr0.3_minsats5,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.3 --nlos-min-sats 5 --nlos-weights tokyo_run1_per_epoch_nlos.csv,210.6,0,6718.0,6718.0,1047.0,15.58,6718,11928,56.321,20.059,2.4369,15.585,38.464,21.663,19.843,1047,237,0.2264,19,125.3524,,0.0,0.0,
a0_exclude_thr0.3_minsats6,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.3 --nlos-min-sats 6 --nlos-weights tokyo_run1_per_epoch_nlos.csv,295.5,0,6731.0,6731.0,1047.0,15.55,6731,11928,56.43,20.0319,2.1315,15.555,38.523,21.739,19.963,1047,237,0.2264,19,125.3524,,0.0,0.0,
a0_exclude_thr0.5_minsats4,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.5 --nlos-min-sats 4 --nlos-weights tokyo_run1_per_epoch_nlos.csv,199.7,0,6751.0,6751.0,1047.0,15.51,6751,11928,56.598,19.939,2.4369,15.509,38.483,21.781,19.933,1047,237,0.2264,19,125.3524,,0.0,0.0,
a0_exclude_thr0.5_minsats5,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.5 --nlos-min-sats 5 --nlos-weights tokyo_run1_per_epoch_nlos.csv,191.5,0,6718.0,6718.0,1047.0,15.58,6718,11928,56.321,20.059,2.4369,15.585,38.464,21.663,19.843,1047,237,0.2264,19,125.3524,,0.0,0.0,
a0_exclude_thr0.5_minsats6,,--max-pos-jump-rate 2.3 --nlos-weight-mode exclude --nlos-exclude-threshold 0.5 --nlos-min-sats 6 --nlos-weights tokyo_run1_per_epoch_nlos.csv,191.6,0,6731.0,6731.0,1047.0,15.55,6731,11928,56.43,20.0319,2.1315,15.555,38.523,21.739,19.963,1047,237,0.2264,19,125.3524,,0.0,0.0,
