epoch,tow,excluded_satellite,full_selected_error_m,excluded_selected_error_m,full_selected_sub50cm,excluded_selected_sub50cm,exclusion_recovers_sub50cm,exclusion_breaks_sub50cm,oracle_min_error_m,excluded_best_probability,excluded_score_margin,excluded_best_assignment_id,guard_mean_pair_cost,selected_mean_pair_cost,n_constellations,n_satellites
10,177002.0,E04,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018400836044046083,0.006824269210250124,e8fbf40b994e527a,0.014762545093271566,0.007644853298878535,4,32
10,177002.0,E09,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018387728929289904,0.00820775938077626,e8fbf40b994e527a,0.021120580058527114,0.008728185526507809,4,32
10,177002.0,E10,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018469012801486162,0.00835680342832501,e8fbf40b994e527a,0.01489424965737067,0.025172387454915728,4,32
10,177002.0,E11,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018442561520787788,0.008213819237796245,e8fbf40b994e527a,0.016751177021193556,0.008529434365464952,4,32
10,177002.0,E12,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01843018110252754,0.007507722223392674,e8fbf40b994e527a,0.01267384949084051,0.0057567362618046215,4,32
10,177002.0,E19,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018375542552434624,0.006764035205414784,e8fbf40b994e527a,0.01955260615392091,0.012225685824087637,4,32
10,177002.0,E24,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01841601961923728,0.008212505666786551,e8fbf40b994e527a,0.009314725164856836,0.011323680999548337,4,32
10,177002.0,E25,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018404693374813867,0.007367053088149639,e8fbf40b994e527a,0.009013592197378476,0.005554068145043928,4,32
10,177002.0,G03,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.0183567086877666,0.0100117883610579,e8fbf40b994e527a,0.05102147226921544,0.05610753796857529,4,32
10,177002.0,G04,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018361943987706936,0.0029504551172540618,e8fbf40b994e527a,0.1637997671413493,0.14114162821804915,4,32
10,177002.0,G06,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01845649343759464,0.008427645599889379,e8fbf40b994e527a,0.029673395417337586,0.03608386285449451,4,32
10,177002.0,G09,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01839934271448476,0.00938065528255267,e8fbf40b994e527a,0.03194801404873662,0.042083175529566225,4,32
10,177002.0,G11,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018457364260467995,0.011771079659252559,e8fbf40b994e527a,0.06676996831572676,0.09352772514668589,4,32
10,177002.0,G12,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01832810640385144,0.009408862583971077,e8fbf40b994e527a,0.02980823363781083,0.04212209037353076,4,32
10,177002.0,G17,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01842318212691817,0.009880847869799023,e8fbf40b994e527a,0.03668356848543411,0.05543042605487964,4,32
10,177002.0,G19,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018445393830335232,0.008972499300055399,e8fbf40b994e527a,0.03236645956268463,0.04705070213166854,4,32
10,177002.0,G20,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018433301449048214,0.009802032276631671,e8fbf40b994e527a,0.03190749377180343,0.049696827339741366,4,32
10,177002.0,G22,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018405075732590162,0.008452073966242486,e8fbf40b994e527a,0.09081756665017295,0.07718742213232904,4,32
10,177002.0,J02,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.018459949808299635,0.008261420781716038,e8fbf40b994e527a,0.01934494428030186,0.010816407834181349,4,32
10,177002.0,J03,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01845041691006152,0.008261662986101322,e8fbf40b994e527a,0.04880981033279956,0.027265211601329248,4,32
10,177002.0,J07,0.19447476868136185,0.19447476868136185,1,1,0,0,0.19447476868136185,0.01846367206053473,0.00823510685892178,e8fbf40b994e527a,0.034968546146589,0.025987793505606222,4,32
15,177003.0,C11,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018163229809378366,1.7796446003422173e-05,e8fbf40b994e527a,0.07937285755688993,0.07449553812667498,4,33
15,177003.0,C12,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018170029592398593,0.0017236071743475662,e8fbf40b994e527a,0.03769483309029477,0.03161585188984237,4,33
15,177003.0,C13,0.1983792648136137,0.5736668851834084,1,0,0,1,0.1983792648136137,0.01811548931432343,0.0012770657404670357,8e41d6ac58477488,0.11994118659196658,0.08791689411366235,4,33
15,177003.0,C21,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018185261761293797,0.0021821546214900317,e8fbf40b994e527a,0.0369775266134736,0.03343625327119187,4,33
15,177003.0,C22,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01806011710419565,0.003965391365325421,e8fbf40b994e527a,0.1274108285943599,0.10375460472075364,4,33
15,177003.0,C34,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01819813931034633,0.002055075666655762,e8fbf40b994e527a,0.03860432214318352,0.03158050228998384,4,33
15,177003.0,C38,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018212217867760075,0.00392398459952991,e8fbf40b994e527a,0.09331922356198194,0.08806953205356718,4,33
15,177003.0,C40,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018190213550100826,0.0020238957595557286,e8fbf40b994e527a,0.08888159734502626,0.06977583547399849,4,33
15,177003.0,C42,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.0181691400607279,0.0019239456783133324,e8fbf40b994e527a,0.07373997187316148,0.07628370944223159,4,33
15,177003.0,C43,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01806533045373554,0.001547264464316321,e8fbf40b994e527a,0.03782351487545183,0.032099329576987044,4,33
15,177003.0,C44,0.1983792648136137,0.5736668851834084,1,0,0,1,0.1983792648136137,0.01809577106412023,0.00027013668490144527,8e41d6ac58477488,0.04374801667461778,0.03875980634548976,4,33
15,177003.0,E02,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018003342480200895,0.0018359602021871882,e8fbf40b994e527a,0.018704260975378348,0.01627809816513846,4,33
15,177003.0,E04,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01805702986584404,0.0017663247133082455,e8fbf40b994e527a,0.017110623903238517,0.01628231733615976,4,33
15,177003.0,E09,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018061173287921648,0.0035479549411343222,e8fbf40b994e527a,0.05752474172047105,0.038930997390677215,4,33
15,177003.0,E10,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.0181458594648433,0.0032758071884992843,e8fbf40b994e527a,0.022897010083838976,0.0392704849332762,4,33
15,177003.0,E11,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.0181223417618004,0.0027570594861929323,e8fbf40b994e527a,0.021615915561979674,0.017073425950410108,4,33
15,177003.0,E12,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018100689171078696,0.0025864872728821875,e8fbf40b994e527a,0.015702892979004263,0.017454566323847048,4,33
15,177003.0,E19,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018033984568835437,0.001124974423205305,e8fbf40b994e527a,0.02416090105323608,0.02210229949787381,4,33
15,177003.0,E24,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018071472459296852,0.0025965561362844905,e8fbf40b994e527a,0.03470402856405429,0.026360259970506943,4,33
15,177003.0,E25,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018096454371662477,0.0025119598973290316,e8fbf40b994e527a,0.01589053884839796,0.017338528344818218,4,33
15,177003.0,E36,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01813513444907929,0.006630245322843176,e8fbf40b994e527a,0.07675721736873341,0.10750664308382804,4,33
15,177003.0,G03,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018009574369370278,0.0034315139440546996,e8fbf40b994e527a,0.04055229605001982,0.044664819497649805,4,33
15,177003.0,G04,0.1983792648136137,0.5736668851834084,1,0,0,1,0.1983792648136137,0.01808041628955201,0.0024937175006942355,8e41d6ac58477488,0.13468795185409627,0.12281129120480754,4,33
15,177003.0,G06,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01812423658520914,0.0021557986879276528,e8fbf40b994e527a,0.026677117954739413,0.03831806810347288,4,33
15,177003.0,G09,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01807603441160464,0.00341720058007583,e8fbf40b994e527a,0.02978596977909094,0.04318109390881831,4,33
15,177003.0,G11,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018111835200578106,0.004763535523695267,e8fbf40b994e527a,0.04726754952797593,0.07059807443273976,4,33
15,177003.0,G12,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018010132352775456,0.003624221789195546,e8fbf40b994e527a,0.027286187849229246,0.046285647945234654,4,33
15,177003.0,G17,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01808852940207392,0.003472808111125443,e8fbf40b994e527a,0.028178729531822266,0.04740042675453624,4,33
15,177003.0,G19,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018121827291665036,0.002890987538209343,e8fbf40b994e527a,0.04075193322447345,0.06946112960567465,4,33
15,177003.0,G20,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.01812045497494403,0.004231956541872965,e8fbf40b994e527a,0.03864644119672502,0.06737424247290275,4,33
15,177003.0,G22,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018076261611426028,0.0023934856883833094,e8fbf40b994e527a,0.06719638986650668,0.060455023795288096,4,33
15,177003.0,J02,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018129781470004023,0.0024243179763863004,e8fbf40b994e527a,0.02502892973594699,0.015296385550822814,4,33
15,177003.0,J03,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018121100104124602,0.0024253511272440617,e8fbf40b994e527a,0.0634374705036432,0.03802586565318957,4,33
15,177003.0,J07,0.1983792648136137,0.1983792648136137,1,1,0,0,0.1983792648136137,0.018133329369738507,0.002395562711464995,e8fbf40b994e527a,0.04695193735763373,0.0370410595109539,4,33
20,177004.0,C11,0.19962204114257315,0.19962204114257315,1,1,0,0,0.19962204114257315,0.0180962449083315,0.0033249482417144482,e8fbf40b994e527a,0.05697287677037825,0.05272709680087813,4,33
20,177004.0,C12,0.19962204114257315,0.19962204114257315,1,1,0,0,0.19962204114257315,0.01810308250288847,0.004136040908369429,e8fbf40b994e527a,0.04406223574873309,0.03614864217965878,4,33
20,177004.0,C13,0.19962204114257315,0.19962204114257315,1,1,0,0,0.19962204114257315,0.01802926818377822,0.0004743327294361374,e8fbf40b994e527a,0.1919137359595303,0.15021514723743604,4,33
20,177004.0,C21,0.19962204114257315,0.19962204114257315,1,1,0,0,0.19962204114257315,0.018123892549733435,0.0050626081437555315,e8fbf40b994e527a,0.04209118121866702,0.040295161121443,4,33
20,177004.0,C22,0.19962204114257315,0.19962204114257315,1,1,0,0,0.19962204114257315,0.018001952904521886,0.006734206596935542,e8fbf40b994e527a,0.14811916020640603,0.11481345396059857,4,33
