epoch,target,source,observation_id,stage,beta,n_rows,log_evidence
5,ddpr_guard,dd_pseudorange,tow=177001.000,0,1.0,30,
5,float_kf,dd_carrier,tow=177001.000,0,1.0,29,
5,basin_pf,dd_pseudorange,tow=177001.000,0,1.0,30,-86.1463973601912
5,basin_pf,dd_carrier,tow=177001.000,0,1.0,29,13.826054487966225
5,integrity_lineage,multipivot_dd_pseudorange,tow=177001.000,0,1.0,30,-0.19104335375161485
5,integrity_lineage,tdcp_displacement,tow=177000.800->177001.000,0,1.0,23,
6,float_kf,doppler_velocity,tow=177001.200,0,1.0,3,
6,ddpr_guard,doppler_velocity,tow=177001.200,0,1.0,3,
6,basin_pf,doppler_velocity,tow=177001.200,0,1.0,3,-2.3640342873472244
6,integrity_lineage,tdcp_displacement,tow=177001.000->177001.200,0,1.0,23,
7,float_kf,doppler_velocity,tow=177001.400,0,1.0,3,
7,ddpr_guard,doppler_velocity,tow=177001.400,0,1.0,3,
7,basin_pf,doppler_velocity,tow=177001.400,0,1.0,3,-2.382046671009185
7,integrity_lineage,tdcp_displacement,tow=177001.200->177001.400,0,1.0,23,
8,float_kf,doppler_velocity,tow=177001.600,0,1.0,3,
8,ddpr_guard,doppler_velocity,tow=177001.600,0,1.0,3,
8,basin_pf,doppler_velocity,tow=177001.600,0,1.0,3,-2.3843111224098634
8,integrity_lineage,tdcp_displacement,tow=177001.400->177001.600,0,1.0,23,
9,float_kf,doppler_velocity,tow=177001.800,0,1.0,3,
9,ddpr_guard,doppler_velocity,tow=177001.800,0,1.0,3,
9,basin_pf,doppler_velocity,tow=177001.800,0,1.0,3,-2.3839190106897092
9,integrity_lineage,tdcp_displacement,tow=177001.600->177001.800,0,1.0,23,
10,float_kf,doppler_velocity,tow=177002.000,0,1.0,3,
10,ddpr_guard,doppler_velocity,tow=177002.000,0,1.0,3,
10,basin_pf,doppler_velocity,tow=177002.000,0,1.0,3,-2.3838828743360265
10,float_kf,dd_pseudorange,tow=177002.000,0,1.0,29,
10,ddpr_guard,dd_pseudorange,tow=177002.000,0,1.0,29,
10,float_kf,dd_carrier,tow=177002.000,0,1.0,29,
10,basin_pf,dd_pseudorange,tow=177002.000,0,1.0,29,-82.81164080302517
10,basin_pf,dd_carrier,tow=177002.000,0,1.0,29,13.951656729240355
10,integrity_lineage,multipivot_dd_pseudorange,tow=177002.000,0,1.0,29,-0.14956809260916937
10,integrity_lineage,tdcp_displacement,tow=177001.800->177002.000,0,1.0,23,
11,float_kf,doppler_velocity,tow=177002.200,0,1.0,3,
11,ddpr_guard,doppler_velocity,tow=177002.200,0,1.0,3,
11,basin_pf,doppler_velocity,tow=177002.200,0,1.0,3,-2.359197309695006
11,integrity_lineage,tdcp_displacement,tow=177002.000->177002.200,0,1.0,23,
12,float_kf,doppler_velocity,tow=177002.400,0,1.0,3,
12,ddpr_guard,doppler_velocity,tow=177002.400,0,1.0,3,
12,basin_pf,doppler_velocity,tow=177002.400,0,1.0,3,-2.3814721679245627
12,integrity_lineage,tdcp_displacement,tow=177002.200->177002.400,0,1.0,23,
13,float_kf,doppler_velocity,tow=177002.600,0,1.0,3,
13,ddpr_guard,doppler_velocity,tow=177002.600,0,1.0,3,
13,basin_pf,doppler_velocity,tow=177002.600,0,1.0,3,-2.3848541408051567
13,integrity_lineage,tdcp_displacement,tow=177002.400->177002.600,0,1.0,23,
14,float_kf,doppler_velocity,tow=177002.800,0,1.0,3,
14,ddpr_guard,doppler_velocity,tow=177002.800,0,1.0,3,
14,basin_pf,doppler_velocity,tow=177002.800,0,1.0,3,-2.3846921483827903
14,integrity_lineage,tdcp_displacement,tow=177002.600->177002.800,0,1.0,23,
15,float_kf,doppler_velocity,tow=177003.000,0,1.0,3,
15,ddpr_guard,doppler_velocity,tow=177003.000,0,1.0,3,
15,basin_pf,doppler_velocity,tow=177003.000,0,1.0,3,-2.3842676999628702
15,float_kf,dd_pseudorange,tow=177003.000,0,1.0,30,
15,ddpr_guard,dd_pseudorange,tow=177003.000,0,1.0,30,
15,float_kf,dd_carrier,tow=177003.000,0,1.0,29,
15,basin_pf,dd_pseudorange,tow=177003.000,0,1.0,30,-85.9934142647688
15,basin_pf,dd_carrier,tow=177003.000,0,1.0,29,13.962831744312856
15,integrity_lineage,multipivot_dd_pseudorange,tow=177003.000,0,1.0,30,-0.22153013374196356
15,integrity_lineage,tdcp_displacement,tow=177002.800->177003.000,0,1.0,23,
16,float_kf,doppler_velocity,tow=177003.200,0,1.0,3,
16,ddpr_guard,doppler_velocity,tow=177003.200,0,1.0,3,
16,basin_pf,doppler_velocity,tow=177003.200,0,1.0,3,-2.3590460398027457
16,integrity_lineage,tdcp_displacement,tow=177003.000->177003.200,0,1.0,23,
17,float_kf,doppler_velocity,tow=177003.400,0,1.0,3,
17,ddpr_guard,doppler_velocity,tow=177003.400,0,1.0,3,
17,basin_pf,doppler_velocity,tow=177003.400,0,1.0,3,-2.3814309097312725
17,integrity_lineage,tdcp_displacement,tow=177003.200->177003.400,0,1.0,23,
18,float_kf,doppler_velocity,tow=177003.600,0,1.0,3,
18,ddpr_guard,doppler_velocity,tow=177003.600,0,1.0,3,
18,basin_pf,doppler_velocity,tow=177003.600,0,1.0,3,-2.383948799255708
18,integrity_lineage,tdcp_displacement,tow=177003.400->177003.600,0,1.0,23,
19,float_kf,doppler_velocity,tow=177003.800,0,1.0,3,
19,ddpr_guard,doppler_velocity,tow=177003.800,0,1.0,3,
19,basin_pf,doppler_velocity,tow=177003.800,0,1.0,3,-2.384505496656971
19,integrity_lineage,tdcp_displacement,tow=177003.600->177003.800,0,1.0,23,
20,float_kf,doppler_velocity,tow=177004.000,0,1.0,3,
20,ddpr_guard,doppler_velocity,tow=177004.000,0,1.0,3,
20,basin_pf,doppler_velocity,tow=177004.000,0,1.0,3,-2.3843301147599734
20,float_kf,dd_pseudorange,tow=177004.000,0,1.0,30,
20,ddpr_guard,dd_pseudorange,tow=177004.000,0,1.0,30,
20,float_kf,dd_carrier,tow=177004.000,0,1.0,29,
20,basin_pf,dd_pseudorange,tow=177004.000,0,1.0,30,-85.97214308509294
20,basin_pf,dd_carrier,tow=177004.000,0,1.0,29,13.978193699389752
20,integrity_lineage,multipivot_dd_pseudorange,tow=177004.000,0,1.0,30,-0.2746012974470166
20,integrity_lineage,tdcp_displacement,tow=177003.800->177004.000,0,1.0,23,
21,float_kf,doppler_velocity,tow=177004.200,0,1.0,3,
21,ddpr_guard,doppler_velocity,tow=177004.200,0,1.0,3,
21,basin_pf,doppler_velocity,tow=177004.200,0,1.0,3,-2.3591812427655796
21,integrity_lineage,tdcp_displacement,tow=177004.000->177004.200,0,1.0,23,
22,float_kf,doppler_velocity,tow=177004.400,0,1.0,3,
22,ddpr_guard,doppler_velocity,tow=177004.400,0,1.0,3,
22,basin_pf,doppler_velocity,tow=177004.400,0,1.0,3,-2.3815503167781977
22,integrity_lineage,tdcp_displacement,tow=177004.200->177004.400,0,1.0,23,
23,float_kf,doppler_velocity,tow=177004.600,0,1.0,3,
23,ddpr_guard,doppler_velocity,tow=177004.600,0,1.0,3,
23,basin_pf,doppler_velocity,tow=177004.600,0,1.0,3,-2.3838428285747364
23,integrity_lineage,tdcp_displacement,tow=177004.400->177004.600,0,1.0,23,
24,float_kf,doppler_velocity,tow=177004.800,0,1.0,3,
24,ddpr_guard,doppler_velocity,tow=177004.800,0,1.0,3,
24,basin_pf,doppler_velocity,tow=177004.800,0,1.0,3,-2.383945033102443
24,integrity_lineage,tdcp_displacement,tow=177004.600->177004.800,0,1.0,23,
25,float_kf,doppler_velocity,tow=177005.000,0,1.0,3,
25,ddpr_guard,doppler_velocity,tow=177005.000,0,1.0,3,
25,basin_pf,doppler_velocity,tow=177005.000,0,1.0,3,-2.384085760388758
25,float_kf,dd_pseudorange,tow=177005.000,0,1.0,30,
25,ddpr_guard,dd_pseudorange,tow=177005.000,0,1.0,30,
25,float_kf,dd_carrier,tow=177005.000,0,1.0,29,
25,basin_pf,dd_pseudorange,tow=177005.000,0,1.0,30,-85.93261898190737
25,basin_pf,dd_carrier,tow=177005.000,0,1.0,29,13.990558255917703
25,integrity_lineage,multipivot_dd_pseudorange,tow=177005.000,0,1.0,30,-0.2330743705711052
25,integrity_lineage,tdcp_displacement,tow=177004.800->177005.000,0,1.0,23,
26,float_kf,doppler_velocity,tow=177005.200,0,1.0,3,
26,ddpr_guard,doppler_velocity,tow=177005.200,0,1.0,3,
26,basin_pf,doppler_velocity,tow=177005.200,0,1.0,3,-2.3594461128845063
26,integrity_lineage,tdcp_displacement,tow=177005.000->177005.200,0,1.0,23,
27,float_kf,doppler_velocity,tow=177005.400,0,1.0,3,
27,ddpr_guard,doppler_velocity,tow=177005.400,0,1.0,3,
27,basin_pf,doppler_velocity,tow=177005.400,0,1.0,3,-2.381290690949908
27,integrity_lineage,tdcp_displacement,tow=177005.200->177005.400,0,1.0,23,
28,float_kf,doppler_velocity,tow=177005.600,0,1.0,3,
28,ddpr_guard,doppler_velocity,tow=177005.600,0,1.0,3,
28,basin_pf,doppler_velocity,tow=177005.600,0,1.0,3,-2.3837140348364794
28,integrity_lineage,tdcp_displacement,tow=177005.400->177005.600,0,1.0,23,
29,float_kf,doppler_velocity,tow=177005.800,0,1.0,3,
29,ddpr_guard,doppler_velocity,tow=177005.800,0,1.0,3,
29,basin_pf,doppler_velocity,tow=177005.800,0,1.0,3,-2.3840898348361272
29,integrity_lineage,tdcp_displacement,tow=177005.600->177005.800,0,1.0,23,
30,float_kf,doppler_velocity,tow=177006.000,0,1.0,3,
30,ddpr_guard,doppler_velocity,tow=177006.000,0,1.0,3,
30,basin_pf,doppler_velocity,tow=177006.000,0,1.0,3,-2.385289228680134
30,float_kf,dd_pseudorange,tow=177006.000,0,1.0,29,
30,ddpr_guard,dd_pseudorange,tow=177006.000,0,1.0,29,
30,float_kf,dd_carrier,tow=177006.000,0,1.0,29,
30,basin_pf,dd_pseudorange,tow=177006.000,0,1.0,29,-82.66753181772764
30,basin_pf,dd_carrier,tow=177006.000,0,1.0,29,13.993235171290562
30,integrity_lineage,multipivot_dd_pseudorange,tow=177006.000,0,1.0,29,-0.22975210946465427
30,integrity_lineage,tdcp_displacement,tow=177005.800->177006.000,0,1.0,23,
31,float_kf,doppler_velocity,tow=177006.200,0,1.0,3,
31,ddpr_guard,doppler_velocity,tow=177006.200,0,1.0,3,
31,basin_pf,doppler_velocity,tow=177006.200,0,1.0,3,-2.3596650848992535
31,integrity_lineage,tdcp_displacement,tow=177006.000->177006.200,0,1.0,23,
32,float_kf,doppler_velocity,tow=177006.400,0,1.0,3,
32,ddpr_guard,doppler_velocity,tow=177006.400,0,1.0,3,
32,basin_pf,doppler_velocity,tow=177006.400,0,1.0,3,-2.381581746390091
32,integrity_lineage,tdcp_displacement,tow=177006.200->177006.400,0,1.0,23,
33,float_kf,doppler_velocity,tow=177006.600,0,1.0,3,
33,ddpr_guard,doppler_velocity,tow=177006.600,0,1.0,3,
33,basin_pf,doppler_velocity,tow=177006.600,0,1.0,3,-2.383779900553723
33,integrity_lineage,tdcp_displacement,tow=177006.400->177006.600,0,1.0,23,
34,float_kf,doppler_velocity,tow=177006.800,0,1.0,3,
34,ddpr_guard,doppler_velocity,tow=177006.800,0,1.0,3,
34,basin_pf,doppler_velocity,tow=177006.800,0,1.0,3,-2.3839412976741507
34,integrity_lineage,tdcp_displacement,tow=177006.600->177006.800,0,1.0,23,
35,float_kf,doppler_velocity,tow=177007.000,0,1.0,3,
35,ddpr_guard,doppler_velocity,tow=177007.000,0,1.0,3,
35,basin_pf,doppler_velocity,tow=177007.000,0,1.0,3,-2.3842079856598786
35,float_kf,dd_pseudorange,tow=177007.000,0,1.0,29,
35,ddpr_guard,dd_pseudorange,tow=177007.000,0,1.0,29,
35,float_kf,dd_carrier,tow=177007.000,0,1.0,29,
35,basin_pf,dd_pseudorange,tow=177007.000,0,1.0,29,-82.6458685550488
35,basin_pf,dd_carrier,tow=177007.000,0,1.0,29,14.034647671054447
35,integrity_lineage,multipivot_dd_pseudorange,tow=177007.000,0,1.0,29,-0.2243917113905492
35,integrity_lineage,tdcp_displacement,tow=177006.800->177007.000,0,1.0,23,
36,float_kf,doppler_velocity,tow=177007.200,0,1.0,3,
36,ddpr_guard,doppler_velocity,tow=177007.200,0,1.0,3,
36,basin_pf,doppler_velocity,tow=177007.200,0,1.0,3,-2.3581373014784472
36,integrity_lineage,tdcp_displacement,tow=177007.000->177007.200,0,1.0,23,
37,float_kf,doppler_velocity,tow=177007.400,0,1.0,3,
37,ddpr_guard,doppler_velocity,tow=177007.400,0,1.0,3,
37,basin_pf,doppler_velocity,tow=177007.400,0,1.0,3,-2.3813232706002894
37,integrity_lineage,tdcp_displacement,tow=177007.200->177007.400,0,1.0,23,
38,float_kf,doppler_velocity,tow=177007.600,0,1.0,3,
38,ddpr_guard,doppler_velocity,tow=177007.600,0,1.0,3,
38,basin_pf,doppler_velocity,tow=177007.600,0,1.0,3,-2.3836700175430097
38,integrity_lineage,tdcp_displacement,tow=177007.400->177007.600,0,1.0,23,
39,float_kf,doppler_velocity,tow=177007.800,0,1.0,3,
39,ddpr_guard,doppler_velocity,tow=177007.800,0,1.0,3,
39,basin_pf,doppler_velocity,tow=177007.800,0,1.0,3,-2.3839662832482014
39,integrity_lineage,tdcp_displacement,tow=177007.600->177007.800,0,1.0,23,
40,float_kf,doppler_velocity,tow=177008.000,0,1.0,3,
40,ddpr_guard,doppler_velocity,tow=177008.000,0,1.0,3,
40,basin_pf,doppler_velocity,tow=177008.000,0,1.0,3,-2.3847871687432303
40,float_kf,dd_pseudorange,tow=177008.000,0,1.0,30,
40,ddpr_guard,dd_pseudorange,tow=177008.000,0,1.0,30,
40,float_kf,dd_carrier,tow=177008.000,0,1.0,29,
40,basin_pf,dd_pseudorange,tow=177008.000,0,1.0,30,-85.9485475574401
40,basin_pf,dd_carrier,tow=177008.000,0,1.0,29,14.024586408650949
40,integrity_lineage,multipivot_dd_pseudorange,tow=177008.000,0,1.0,30,-0.24506331402059392
40,integrity_lineage,tdcp_displacement,tow=177007.800->177008.000,0,1.0,23,
41,float_kf,doppler_velocity,tow=177008.200,0,1.0,3,
41,ddpr_guard,doppler_velocity,tow=177008.200,0,1.0,3,
41,basin_pf,doppler_velocity,tow=177008.200,0,1.0,3,-2.3574380170988296
41,integrity_lineage,tdcp_displacement,tow=177008.000->177008.200,0,1.0,23,
42,float_kf,doppler_velocity,tow=177008.400,0,1.0,3,
42,ddpr_guard,doppler_velocity,tow=177008.400,0,1.0,3,
42,basin_pf,doppler_velocity,tow=177008.400,0,1.0,3,-2.381151515119901
42,integrity_lineage,tdcp_displacement,tow=177008.200->177008.400,0,1.0,23,
43,float_kf,doppler_velocity,tow=177008.600,0,1.0,3,
43,ddpr_guard,doppler_velocity,tow=177008.600,0,1.0,3,
43,basin_pf,doppler_velocity,tow=177008.600,0,1.0,3,-2.3837673911277317
43,integrity_lineage,tdcp_displacement,tow=177008.400->177008.600,0,1.0,23,
44,float_kf,doppler_velocity,tow=177008.800,0,1.0,3,
44,ddpr_guard,doppler_velocity,tow=177008.800,0,1.0,3,
44,basin_pf,doppler_velocity,tow=177008.800,0,1.0,3,-2.38405540892548
44,integrity_lineage,tdcp_displacement,tow=177008.600->177008.800,0,1.0,23,
45,float_kf,doppler_velocity,tow=177009.000,0,1.0,3,
45,ddpr_guard,doppler_velocity,tow=177009.000,0,1.0,3,
45,basin_pf,doppler_velocity,tow=177009.000,0,1.0,3,-2.383955816066483
45,float_kf,dd_pseudorange,tow=177009.000,0,1.0,29,
45,ddpr_guard,dd_pseudorange,tow=177009.000,0,1.0,29,
45,float_kf,dd_carrier,tow=177009.000,0,1.0,29,
45,basin_pf,dd_pseudorange,tow=177009.000,0,1.0,29,-82.56697345233741
45,basin_pf,dd_carrier,tow=177009.000,0,1.0,29,14.052708345763904
45,integrity_lineage,multipivot_dd_pseudorange,tow=177009.000,0,1.0,29,-0.24330885990842532
45,integrity_lineage,tdcp_displacement,tow=177008.800->177009.000,0,1.0,23,
46,float_kf,doppler_velocity,tow=177009.200,0,1.0,3,
46,ddpr_guard,doppler_velocity,tow=177009.200,0,1.0,3,
46,basin_pf,doppler_velocity,tow=177009.200,0,1.0,3,-2.3584023719071325
46,integrity_lineage,tdcp_displacement,tow=177009.000->177009.200,0,1.0,23,
47,float_kf,doppler_velocity,tow=177009.400,0,1.0,3,
47,ddpr_guard,doppler_velocity,tow=177009.400,0,1.0,3,
47,basin_pf,doppler_velocity,tow=177009.400,0,1.0,3,-2.380995715708401
47,integrity_lineage,tdcp_displacement,tow=177009.200->177009.400,0,1.0,23,
48,float_kf,doppler_velocity,tow=177009.600,0,1.0,3,
48,ddpr_guard,doppler_velocity,tow=177009.600,0,1.0,3,
48,basin_pf,doppler_velocity,tow=177009.600,0,1.0,3,-2.3843483251688693
48,integrity_lineage,tdcp_displacement,tow=177009.400->177009.600,0,1.0,23,
49,float_kf,doppler_velocity,tow=177009.800,0,1.0,3,
49,ddpr_guard,doppler_velocity,tow=177009.800,0,1.0,3,
49,basin_pf,doppler_velocity,tow=177009.800,0,1.0,3,-2.384422564030989
49,integrity_lineage,tdcp_displacement,tow=177009.600->177009.800,0,1.0,23,
50,float_kf,doppler_velocity,tow=177010.000,0,1.0,3,
50,ddpr_guard,doppler_velocity,tow=177010.000,0,1.0,3,
50,basin_pf,doppler_velocity,tow=177010.000,0,1.0,3,-2.3840119097719463
50,float_kf,dd_pseudorange,tow=177010.000,0,1.0,29,
50,ddpr_guard,dd_pseudorange,tow=177010.000,0,1.0,29,
50,float_kf,dd_carrier,tow=177010.000,0,1.0,29,
50,basin_pf,dd_pseudorange,tow=177010.000,0,1.0,29,-82.57162497624493
50,basin_pf,dd_carrier,tow=177010.000,0,1.0,29,14.016648342866587
50,integrity_lineage,multipivot_dd_pseudorange,tow=177010.000,0,1.0,29,-0.2166387330675462
50,integrity_lineage,tdcp_displacement,tow=177009.800->177010.000,0,1.0,23,
51,float_kf,doppler_velocity,tow=177010.200,0,1.0,3,
51,ddpr_guard,doppler_velocity,tow=177010.200,0,1.0,3,
51,basin_pf,doppler_velocity,tow=177010.200,0,1.0,3,-2.356540378255638
51,integrity_lineage,tdcp_displacement,tow=177010.000->177010.200,0,1.0,23,
52,float_kf,doppler_velocity,tow=177010.400,0,1.0,3,
52,ddpr_guard,doppler_velocity,tow=177010.400,0,1.0,3,
52,basin_pf,doppler_velocity,tow=177010.400,0,1.0,3,-2.3810640591888528
52,integrity_lineage,tdcp_displacement,tow=177010.200->177010.400,0,1.0,23,
53,float_kf,doppler_velocity,tow=177010.600,0,1.0,3,
53,ddpr_guard,doppler_velocity,tow=177010.600,0,1.0,3,
53,basin_pf,doppler_velocity,tow=177010.600,0,1.0,3,-2.383553617340741
53,integrity_lineage,tdcp_displacement,tow=177010.400->177010.600,0,1.0,23,
54,float_kf,doppler_velocity,tow=177010.800,0,1.0,3,
54,ddpr_guard,doppler_velocity,tow=177010.800,0,1.0,3,
54,basin_pf,doppler_velocity,tow=177010.800,0,1.0,3,-2.384249188868667
54,integrity_lineage,tdcp_displacement,tow=177010.600->177010.800,0,1.0,23,
55,float_kf,doppler_velocity,tow=177011.000,0,1.0,3,
55,ddpr_guard,doppler_velocity,tow=177011.000,0,1.0,3,
55,basin_pf,doppler_velocity,tow=177011.000,0,1.0,3,-2.3842575075732686
55,float_kf,dd_pseudorange,tow=177011.000,0,1.0,29,
55,ddpr_guard,dd_pseudorange,tow=177011.000,0,1.0,29,
55,float_kf,dd_carrier,tow=177011.000,0,1.0,29,
55,basin_pf,dd_pseudorange,tow=177011.000,0,1.0,29,-82.56059297862708
55,basin_pf,dd_carrier,tow=177011.000,0,1.0,29,14.046680290215562
55,integrity_lineage,multipivot_dd_pseudorange,tow=177011.000,0,1.0,29,-0.2692671852372539
55,integrity_lineage,tdcp_displacement,tow=177010.800->177011.000,0,1.0,23,
56,float_kf,doppler_velocity,tow=177011.200,0,1.0,3,
56,ddpr_guard,doppler_velocity,tow=177011.200,0,1.0,3,
56,basin_pf,doppler_velocity,tow=177011.200,0,1.0,3,-2.356453218176174
56,integrity_lineage,tdcp_displacement,tow=177011.000->177011.200,0,1.0,23,
57,float_kf,doppler_velocity,tow=177011.400,0,1.0,3,
57,ddpr_guard,doppler_velocity,tow=177011.400,0,1.0,3,
57,basin_pf,doppler_velocity,tow=177011.400,0,1.0,3,-2.3835959787974104
57,integrity_lineage,tdcp_displacement,tow=177011.200->177011.400,0,1.0,23,
58,float_kf,doppler_velocity,tow=177011.600,0,1.0,3,
58,ddpr_guard,doppler_velocity,tow=177011.600,0,1.0,3,
58,basin_pf,doppler_velocity,tow=177011.600,0,1.0,3,-2.3845232374575893
58,integrity_lineage,tdcp_displacement,tow=177011.400->177011.600,0,1.0,23,
59,float_kf,doppler_velocity,tow=177011.800,0,1.0,3,
59,ddpr_guard,doppler_velocity,tow=177011.800,0,1.0,3,
59,basin_pf,doppler_velocity,tow=177011.800,0,1.0,3,-2.384094262342144
59,integrity_lineage,tdcp_displacement,tow=177011.600->177011.800,0,1.0,23,
60,float_kf,doppler_velocity,tow=177012.000,0,1.0,3,
60,ddpr_guard,doppler_velocity,tow=177012.000,0,1.0,3,
60,basin_pf,doppler_velocity,tow=177012.000,0,1.0,3,-2.3851550143492957
60,float_kf,dd_pseudorange,tow=177012.000,0,1.0,29,
60,ddpr_guard,dd_pseudorange,tow=177012.000,0,1.0,29,
60,float_kf,dd_carrier,tow=177012.000,0,1.0,29,
60,basin_pf,dd_pseudorange,tow=177012.000,0,1.0,29,-82.54563004302015
60,basin_pf,dd_carrier,tow=177012.000,0,1.0,29,14.076073407298594
60,integrity_lineage,multipivot_dd_pseudorange,tow=177012.000,0,1.0,29,-0.20527669982318025
60,integrity_lineage,tdcp_displacement,tow=177011.800->177012.000,0,1.0,23,
61,float_kf,doppler_velocity,tow=177012.200,0,1.0,3,
61,ddpr_guard,doppler_velocity,tow=177012.200,0,1.0,3,
61,basin_pf,doppler_velocity,tow=177012.200,0,1.0,3,-2.355824690407613
61,integrity_lineage,tdcp_displacement,tow=177012.000->177012.200,0,1.0,23,
62,float_kf,doppler_velocity,tow=177012.400,0,1.0,3,
62,ddpr_guard,doppler_velocity,tow=177012.400,0,1.0,3,
62,basin_pf,doppler_velocity,tow=177012.400,0,1.0,3,-2.3809213958952427
62,integrity_lineage,tdcp_displacement,tow=177012.200->177012.400,0,1.0,23,
63,float_kf,doppler_velocity,tow=177012.600,0,1.0,3,
63,ddpr_guard,doppler_velocity,tow=177012.600,0,1.0,3,
63,basin_pf,doppler_velocity,tow=177012.600,0,1.0,3,-2.383731854399737
63,integrity_lineage,tdcp_displacement,tow=177012.400->177012.600,0,1.0,23,
64,float_kf,doppler_velocity,tow=177012.800,0,1.0,3,
64,ddpr_guard,doppler_velocity,tow=177012.800,0,1.0,3,
64,basin_pf,doppler_velocity,tow=177012.800,0,1.0,3,-2.384006489736801
64,integrity_lineage,tdcp_displacement,tow=177012.600->177012.800,0,1.0,23,
65,float_kf,doppler_velocity,tow=177013.000,0,1.0,3,
65,ddpr_guard,doppler_velocity,tow=177013.000,0,1.0,3,
65,basin_pf,doppler_velocity,tow=177013.000,0,1.0,3,-2.384296962998628
65,float_kf,dd_pseudorange,tow=177013.000,0,1.0,29,
65,ddpr_guard,dd_pseudorange,tow=177013.000,0,1.0,29,
65,float_kf,dd_carrier,tow=177013.000,0,1.0,29,
65,basin_pf,dd_pseudorange,tow=177013.000,0,1.0,29,-82.53332318339719
65,basin_pf,dd_carrier,tow=177013.000,0,1.0,29,14.038634415135478
65,integrity_lineage,multipivot_dd_pseudorange,tow=177013.000,0,1.0,29,-0.17225593280486104
65,integrity_lineage,tdcp_displacement,tow=177012.800->177013.000,0,1.0,23,
66,float_kf,doppler_velocity,tow=177013.200,0,1.0,3,
66,ddpr_guard,doppler_velocity,tow=177013.200,0,1.0,3,
66,basin_pf,doppler_velocity,tow=177013.200,0,1.0,3,-2.3564587756319613
66,integrity_lineage,tdcp_displacement,tow=177013.000->177013.200,0,1.0,23,
67,float_kf,doppler_velocity,tow=177013.400,0,1.0,3,
67,ddpr_guard,doppler_velocity,tow=177013.400,0,1.0,3,
67,basin_pf,doppler_velocity,tow=177013.400,0,1.0,3,-2.3815260465301673
67,integrity_lineage,tdcp_displacement,tow=177013.200->177013.400,0,1.0,23,
68,float_kf,doppler_velocity,tow=177013.600,0,1.0,3,
68,ddpr_guard,doppler_velocity,tow=177013.600,0,1.0,3,
68,basin_pf,doppler_velocity,tow=177013.600,0,1.0,3,-2.3837446393277495
68,integrity_lineage,tdcp_displacement,tow=177013.400->177013.600,0,1.0,23,
69,float_kf,doppler_velocity,tow=177013.800,0,1.0,3,
69,ddpr_guard,doppler_velocity,tow=177013.800,0,1.0,3,
69,basin_pf,doppler_velocity,tow=177013.800,0,1.0,3,-2.3843541064057776
69,integrity_lineage,tdcp_displacement,tow=177013.600->177013.800,0,1.0,23,
70,float_kf,doppler_velocity,tow=177014.000,0,1.0,3,
70,ddpr_guard,doppler_velocity,tow=177014.000,0,1.0,3,
70,basin_pf,doppler_velocity,tow=177014.000,0,1.0,3,-2.3841861325334137
70,float_kf,dd_pseudorange,tow=177014.000,0,1.0,29,
70,ddpr_guard,dd_pseudorange,tow=177014.000,0,1.0,29,
70,float_kf,dd_carrier,tow=177014.000,0,1.0,29,
70,basin_pf,dd_pseudorange,tow=177014.000,0,1.0,29,-82.53656296142012
70,basin_pf,dd_carrier,tow=177014.000,0,1.0,29,14.032817540240174
70,integrity_lineage,multipivot_dd_pseudorange,tow=177014.000,0,1.0,29,-0.16954027513456538
70,integrity_lineage,tdcp_displacement,tow=177013.800->177014.000,0,1.0,23,
