method,city,run,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,traj_path
sweep_table,tokyo,run1,7397,11928,62.014,19.861196,0.083711,10.477,40.936,25.386,22.883,results\wp6\baseline_repro\tokyo_run1_full.pos
c0_bare_preset,,,283.5,0,7397.0,7397.0,775.0,10.48,7397,11928,62.014,19.8612,0.0837,10.477,40.936,25.386,22.883,775,0,0.0
c0_v5_baseline_flags,v5 baseline's exact extra flags beyond --preset low-cost,--arfilter --arfilter-margin 0.35 --min-hold-count 8 --hold-ratio-threshold 2.6,268.9,0,7397.0,7397.0,775.0,10.48,7397,11928,62.014,19.8612,0.0837,10.477,40.936,25.386,22.883,775,0,0.0
