name,note,extra_args,wall_s,returncode,engine_total_solutions,engine_valid_solutions,engine_fixed_solutions,engine_fix_rate_pct,n_scored,n_rover_epochs,coverage_pct,all_rms_m,fix_rms_m,fix_pct,lt50cm_pct,lt50cm_full_pct,ppc_official_pct,n_fix,n_fix_after_warmup,frac_fix_after_warmup
wp6_winner_jumprate_2.3,,--max-pos-jump-rate 2.3,259.2,0,6457.0,6457.0,846.0,13.1,6457,9151,70.561,9.3396,0.2543,13.102,61.127,43.132,48.011,846,326,0.3853
c0_bare_preset,,,258.6,0,6466.0,6466.0,817.0,12.64,6466,9151,70.659,9.3105,0.049,12.635,51.098,36.105,43.474,817,0,0.0
c0_v5_baseline_flags,v5 baseline's exact extra flags beyond --preset low-cost,--arfilter --arfilter-margin 0.35 --min-hold-count 8 --hold-ratio-threshold 2.6,237.7,0,6466.0,6466.0,817.0,12.64,6466,9151,70.659,9.3105,0.049,12.635,51.098,36.105,43.474,817,0,0.0
